Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Pays de la Loire,Mayenne,Département de la Mayenne ,Les nuits de la Mayenne,16/07/2019,07/08/2019,Théâtre / Arts de la rue / Cirque,nuitsdelamayenne.com,02 43 67 60 90,,"Des lieux classiques ou plus insolites accueillent les déclamations théâtrales. Le barbier de Séville de Beaumarchais, Eugénie Grandet de Balzac, Le Jeu de l’amour et du hasard de Marivaux ou encore Le Double de Dostoïevski font partie des pièces à découvrir. 
","-1.2387779,47.7333889",,,
Pays de la Loire,Vendée,Notre Dame de Monts,A tout vent,05/07/2019,08/07/2019,Autres,festivalatoutvent.fr,02 51 59 55 49,,"Plus de deux cents cerfs-volistes français et européens se retrouvent. Parmi les temps forts, une soirée qui mêle le cerf-volant et le cirque avec les compagnies Les Philébulistes et Les Lendemains qui font voltiger leurs trapèzes. L'équipe d'Awita, spécialiste des cerfs-volants géants est de la partie.","-2.146735,46.8179119",,,
Provence-Alpes-Côte d'Azur,Var,Toulon/hyères,Design parade,23/06/2022,26/06/2022,Autres,villanoailles-hyeres.com,04 98 08 01 98,http://villanoailles-hyeres.com/festival-2018/www_statique/form_fr.php?form=design-parade-formulaire&ville=toulon,Dix jeunes designers sont présentés à Hyères et dix jeunes architectes d'intérieur à Toulon. Le concours permet d'aborder tous les aspects des arts décoratifs dans la création contemporaine. C'est aussi l'occasion de profiter du patrimoine des deux villes. ,"5.879479,43.1010491",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Cannes ,Festival d'art pyrotechnique ,14/07/2022,24/08/2022,Autres,festival-pyrotechnique-cannes.com/,04 92 99 33 83,festival-pyrotechnique-cannes.com,"Les ""Vestales"" - or, argent et bronze - et un prix du public récompensent les meilleurs spectacles. Cette année, la France, l'Italie, la Pologne, le Canada, la Suisse, la Norvège sont représentés.","6.9447059,43.499164",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille ,FIDMarseille ,05/07/2022,11/07/2022,Cinéma,fidmarseille.org/index.php/fr,04 95 04 44 90,,"La sélection officielle se compose de quatre compétitions : internationale, française, ""premier"" et ""flash"". (EXPLIQUER) Toutes les formes de cinéma sont accueillis, du documentaire à la fiction en passant par l'expérimentaol. Les projections se déroulent notamment au Mucem, à la Villa Méditerranée ainsi qu'au Théâtre Joliette.  MAIL ENVOYE","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Vitrolles ,Charlie jazz festival,01/07/2022,03/07/2022,Musique,,,,"Pendant trois soirées au Domaine de Fontblanche, artistes emblématiques et émergents se rejoignent autour du jazz français et international. Les musiciens Vincent Peirani, Federico Casagrande, Ziv Ravitz, Supersonic, Dave Holland, Zakir Hussain, Chris Potter, Nout, Daïda, Tony Paeleman,
Stéphane Huchard, Julien Herné sont de la partie. ","5.2305287,43.4508458",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille ,Festival de Marseille,16/06/2022,09/07/2022,Danse,festivaldemarseille.com,04 91 99 02 50,Patricia Lopez 06 11 36 16 03 patricialopezpresse[at]gmail.com Dominique Berolatti 06 14 09 19 00 dominiqueberolatti[at]gmail.com,"Du théâtre, de la danse, de la musique, du cinéma et des expos sont au programme dans 14 lieux de la ville. C'est l’altérité qui est célébré cette année. Requiem: Fire in the Air of the Earth, la nouvelle pièce de Kyle Abraham explore les thèmes traditionnels du requiem : la mort, le rituel et la renaissance. Libya, de Radouan Mriziga  interroge la notion de « savoir » entre performance, danse et rap.  A noter également Après le silence
 un documentaire/fiction à mi-chemin entre théâtre et cinéma de Christiane Jatahy.","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille,Marsatac,10/06/2022,12/06/2022,Musique,marsatac.com,,,"Sur les quatre scènes installées au sein du Parc Borély des artistes reconnus et émergents se produisent. Sont notamment invités : Laurent Garnier, Mall Grab, M.I.A., The Blessed, Madonna Damso, Marina Trench, Amélie Lens, Mila Dietrich, Kayla ","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Orange,Chorégies d'Orange ,20/06/2022,06/08/2022,Musique,choregies.fr,04 90 34 24 24,,"Au théâtre antique, les spectateurs pourront notamment apprécier, La Missa Solemnis de Ludwig van Beethoven sous la direction musicale de John Nelson, Giselle par le Ballet du Capitole de Toulouse avec une chorégraphie de Kader Belarb et un grand concert ""Nuit Italienne"" avec l’orchestre et le chœur de la Scala de Milan. ","4.7287121,44.065039",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Aubagne,Les Nuits flamencas ,30/06/2022,04/07/2022,Musique,"
lesnuitsflamencas.fr
",04 42 03 72 75,,"Aubagne se pare des couleurs andalouses le temps du festival.  Pour l’ouverture, deux spectacles sont proposés pour présenter la forme musicale du ""jazz flamenco"". Juan Carmona débutera la soirée accompagné des musiciens Domingo Patricio, El Bachi et Kike Terron. Ils seront suivi du pianiste David Peña Dorantes et de Leonor Leal, danseuse invitée. MAIL ENVOYE","5.5131519,43.244314",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Miramas,Nuits métis ,23/06/2022,25/06/2022,Musique,festival.nuitsmetis.org,,,"Au coeur de Miramas, le plan d'eau de Saint-Suspi propose des concerts gratuits avec Zoufris Maracas, Bafang, Jeyo, Les Yeux Dla Tête, Fatoumata Diawara, Elida Almeida, African Variations, Deli Teli, Marina Satti. Le spectacle ""la Batucada de la Famille Géant"" qui réunit des dizaines d'artistes pour donner vie à des marionnettes géantes est aussi programmés. A décourvrir sous une yourte, l’association Marcho Doryila, en partenariat avec Arte Info, propose une installation immersive au coeur de l’Amazonie. En prime, des comptoirs de cuisines et un marché des cultures du monde sont ouverts chaque jour dès 19h.","4.966944,43.550191",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Aix-en-Provence ,Festival d'Aix-en-Provence,04/07/2022,23/07/2022,Musique,festival-aix.com,0820 922 923,,"Pas moins de dix opéras sont programmés dont Résurrection de Gustav Mahler sous la direction musicale d'Esa-Pekka Salonen et Romeo Castellucci à la mise en scène, une création de Pascal Dusapin Il Viaggio, Dante, pour laquelle Kent Nagano dirige le chœur et l’orchestre de l’Opéra de Lyon et Moïse et Pharaon de Rossini mené par Michele Mariotti. Côté concerts, cette édition met à l’honneur le compositeur Pascal Dusapin et la chanteuse Julia Bullock. ","5.269529,43.445968",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Istres,Les Nuits d'istres ,04/07/2022,10/07/2022,Musique,istres-tourisme.com,04 42 81 76 00,,"Avishai Cohen, Earth Wind and Fire, Sofiane Pamart, Louane et The Australian Pink Flyod show investissent le parc du pavillon de Grignan pour cinq soirées de concerts et autant de styles musicaux. ","4.879768,43.467974",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Vitrolles,Charlie jazz festival,01/07/2022,03/07/2022,Musique,charliejazzfestival.com,04 42 79 63 60,,"Dans le domaine de Fontblanche les musiciens émergents se mêlent à aux artistes d’envergure internationale. Vincent Peirani avec le trio ""Jokers"" du guitariste italien Federico Casagrande et du batteur israélien Ziv Ravitz, le groupe Line & Borders qui regroupe les musiciennes Leïla Soldevila, Émilie Lesbros et Rafaëlle Rinaudo et Supersonic font partis des artistes présents. ","5.2202989,43.4160489",,,
Provence-Alpes-Côte d'Azur,Var,Iles de Porquerolles ,Jazz à Porquerolles ,09/07/2022,13/07/2022,Musique,"
jazzaporquerolles.org
",06 31 79 81 90,,"Au Fort Saint-Agathe, les musiques du monde et la résistance sont le fil rouge de cette édition. Le poète et slameur de Trinidad, Anthony Joseph et la flûtiste franco-syrienne Naïssam Jalal font l'ouverture. ","6.1598679,42.9819981",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Arles,Les Suds à Arles ,11/07/2022,17/07/2022,Musique,suds-arles.com,04 90 96 06 27,,"Les soirées sont découpées en trois temps. Les ""Moments Précieux"", concerts intimistes dans la Cour de l’Archevêché en début de soirée ; les ""Soirées Suds"" au Théâtre Antique ; les ""Nuits des Suds"" qui prévoient  des DJ sets à partier de 23h. Sont notamment attendus : Emel Mathlouthi, Oumou Sangaré, Elíades Ochoa, Rodrigo Cuevas, Sahar Mohammadi et Haïg Sarikouyoumdjian. A noter : la ""Nuit des Suds"", une nuit complète dans La Grande Halle, une cathédrale industrielle réhabilitée avec trois concerts dont Sofiane Saidi, Acid Arab et Cheikha Hadjla.","4.426191,43.328714",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Juan-les-Pins,Jazz à Juan,06/07/2022,19/07/2022,Musique,jazzajuan.com,"04 22 10 60 01
",,"Les artistes se produisent au coeur de la pinède Gould. Parmi eux : Cécile McLorin Salvant, Georges Benson, Rhoda Scott, Paul Anka, Roberto Fonseca, Snarky Puppy, Diana Krall et Herbie Hancock. 
 ","7.1053648,43.5656728",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Nice,Nice jazz festival,15/07/2022,19/07/2022,Musique,nicejazzfestival.fr,0 892 68 36 22,Attachées de presse Caroline Martinaux 04 97 13 46 77 / caroline.martinaux@nicecotedazur.org Alessandra Pope 04 97 13 21 78 / alessandra.pope@nicecotedazur.org,"Sur la place Massena et au théâtre de Verdure, les artistes se succèdent pendant cinq jours. La programmation éclectique - soul, jazz, pop - inclut Curtis Harding, Lady Blackbird, Fatoumatou Diawara, Gabi Hartmann, Emmet Cohen, Avishai Cohen, Celeste, Iggy Pop, Marcus Miller, Samara Joy et Clara Luciani.
","7.182153,43.6454759",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Arles,Les Escales du Cargo ,23/06/2022,22/07/2022,Musique,escales-cargo.com,04.90.49.55.99,,"Deux soirs sont programmés aux Arènes en juin avec Vianney, Cats On Trees, Emma Peters, Ibrahim Maalouf et Sofiane Pamart. Quant au théâtre Antique, il reçoit en juillet Juliette Armanet, Peter Doherty, Selah Sue, Chilly Gonzales, Alexia Gredy et Ibeyi. ","4.426191,43.328714",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille,Marseille Jazz des cinq continents,07/07/2022,23/07/2022,Musique,marseillejazz.com/,,06 61 58 35 17,"Les festivités se répartissent sur cinq lieux : le théâtre Silvain, le Mucem, l'Abbaye Saint-Victor, le centre de la vieille charité et les jardins du Palais de Longchamp. Des dizaines d'artistes sont attendus pour 13 soirées, avec notamment Herbie Hancock, Diana Krall, Lucas Santtana, Anne Paceo, Nduduzo Makhathini, Aziz Sahmaoui, Tigran Hamasyan et Kadri Voorandvous. La pianiste japonaise Hiromi Uehara et le saxophoniste Pierrick Pédron ouvrent cette édition. ","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Barcelonnette,Festival des enfants du Jazz,16/07/2022,29/07/2022,Musique,"
barcelonnette.com
",04 92 81 04 71,,"Une centaine de jeunes musiciens anime ce festival entre jam sessions et répétitions publiques jusqu’au 24 juillet. Ils joueront ensuite la première partie d’artistes renommés comme The Dire Straits Experience, General Elektriks et Asaf Avidan. MAIL ENVOYE","6.6189299,44.3373629",,,
Provence-Alpes-Côte d'Azur,Var,Néoules,Festival de Néoules ,21/07/2022,23/07/2022,Musique,festival-de-neoules.fr,,https://festival-de-neoules.fr/PRESSE/2017/PressbookWeb Demander Dp 2018,"A la Bastide de Châteauloin Amadou & Mariam, Steel Pulse, Têtes Raides, Elisa Do Brasil, Camille Esteban et Pierpoljak entre autres, se produisent. Vendredi et samedi des spectacles et déambulations sont prévues pour les enfants dans le centre du village qui accueille également un marché artisanal. ","5.9857499,43.26298",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Vence,Nuits du Sud,08/07/2022,23/07/2022,Musique,nuitsdusud.com,04 93 58 40 17,Cécile BRONNER - nuitsdusud-com@ville-vence.fr - 04.93.58.40.16,"La place du Grand Jardin se métamorphose en un espace de concerts à ciel ouvert. Bob Sinclar, Camélia Jordana, Gnawa diffusion, Emir Kusturica, Charlotte Adigery se succèdent sur la scène.","7.051874,43.69162",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Robion,Festival de Robion,14/07/2022,23/07/2022,Musique,festivalderobion.com,04 90 76 45 32,,Une cinquantaine de musiciens sont conviés au théâtre de Verdure pour huit concerts. L'événement orienté musiques actuelles du monde accueille notamment la compositrice et chanteuse anglo-gambienne Sona Jobarteh ainsi que le chorégraphe et danseur Raghunath Manet indien accompagné de 2 danseuses pour dévoiler son projet Gita Govinda.  A noter un marché-Fête des Arts du Monde et du commerce équitable en amont du festival le samedi 9 juillet. ,"5.0689529,43.806261",,,
Provence-Alpes-Côte d'Azur,Var,Hyères,Midi festival,22/07/2022,24/07/2022,Musique,midi-festival.com,04 89 95 51 61,,"Le festival de musiques actuelles est axé sur l’émergence et les découvertes. Il accueille les spectateurs dans deux lieux exceptionnels : le site archéologique d’Olbia et la fondation Carmignac sur l’île de Porquerolles. Sont notamment attendus : Ethan P.Flynn, Fishback, Gwendoline, Wesley Joseph, Squid, Carlos Loverboy, Ottis Coeur, Jacques et Alewya. ","6.067824,42.9819981",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,La Roque-d'Anthéron,Festival international de piano de La Roque d'Anthéron,18/07/2022,20/08/2022,Musique,festival-piano.com,04 42 50 51 15,,"Des communes des Bouches-du-Rhône et du Vaucluse accueillent les seize scènes de l'événement. Dans le parc du Château de Florans, le pianiste Evgeny Kissin et l'Orchestre Philharmonique de Radio France joueront Pelléas et Mélisande de Debussy et L’Oiseau de feu de Stravinsky. Ce concert d'ouverture sera dirigé par Andris Poga. PAS d'INFOS AI ENVOYE MAIL","5.26213,43.688958",,,
Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Sisteron,Nuits de la citadelle ,22/07/2022,13/08/2022,Musique,nuitsdelacitadelle.fr,04 92 61 06 00,Relations presse Florence Petros12 rue Vezelay - 75 008 Parisflorencepetros@gmail.comTél. 06 86 41 74 73 - 01 47 34 05 68,"Trois lieux patrimoniaux font vivre ce festival où le théâtre, la danse et la musique se mêlent. PROG DEVOILE LE 7 mai AI ENVOYE MAIL La soirée d'ouverture au cloître Saint-Dominique célèbrera les ""Joyaux de l'Opera Buffa"" autour de Mozart, Rossini, Delibes, Bizet, Gounod, Offenbach... La cathédrale Notre-Dame des Pommiers accueillera un concert ""Inspirations italiennes"", tandis que le Théâtre de la Citadelle vibrera au son de Dvorák, Rachmaninov et Berlioz. 
","5.8729529,44.148783",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Carpentras,Kolorz festival ,15/07/2022,16/07/2022,Musique,kolorzfestival.com,06 11 53 48 10,,"La cour de l'Hôtel-Dieu accueille des scènes techno, house et électro. Jeff Mills, N’TO, Anna, Hyas, Axel Blanc, Luca Ruiz, Gotis, Martin Solveig, Marina Trench, Mézigue, Dièse, Cebb et Greg Delon sont de la partie.","5.014898,44.0223311",,,
Provence-Alpes-Côte d'Azur,Var,Solliès-Pont,Festival du château,27/07/2022,31/07/2022,Musique,sudconcerts.net,04 91 80 60 45,Relations presse Marine Bensalha presse.marine[at]sudconcerts.net,"La scène située aux pieds du château de Forbin accueille Barbara Pravi, Bernard Lavilliers, Christophe Maé, Gims, Hoshi et Gad Elmaleh. ","6.0274681,43.158579",,,
Provence-Alpes-Côte d'Azur,Var,Le Thoronet,Les Nuits Blanches ,28/07/2022,30/07/2022,Musique,lesnuitsblanches.org/,04 94 50 35 20,,"Les musiques actuelles sont au rendez-vous avec Mélissa Laveaux, Selah Sue, Potzika, P.R2B, Lass, La Rue Kétanou, Entrada, Annie Lalalove. En prime, des spectacles gratuits sont organisés en marge du festival.","6.2087239,43.42235",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Menton,Festival de musique de Menton,29/07/2022,13/08/2022,Musique,festival-musique-menton.fr, 04 92 41 76 95,,"La chanteuse Natalie Dessay ouvre le festival avec un répertoire autour de Broadway. Toujours sur le parvis de la Basilique Saint-Michel Archange, l'ensemble Janoska, la soprano Sandrine Piau, et le pianiste Pierre-Laurent Aimard se produisent. D’autres, la percusionniste Vassilena Serafimova, la violoniste Geneviève Laurenceau et les pianistes Thomas Enhco, Slava Guerchovitch, Dmitry Sin, David Kadouch et Kim Bernard  investissent le Palais de l’Europe.","7.467285,43.765098",,,
