Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille ,Festival de Marseille,16/06/2022,09/07/2022,Danse,festivaldemarseille.com,04 91 99 02 50,Patricia Lopez 06 11 36 16 03 patricialopezpresse[at]gmail.com Dominique Berolatti 06 14 09 19 00 dominiqueberolatti[at]gmail.com,"Du théâtre, de la danse, de la musique, du cinéma et des expos sont au programme dans 14 lieux de la ville. C'est l’altérité qui est célébrée cette année. Requiem: Fire in the Air of the Earth, la nouvelle pièce de Kyle Abraham explore les thèmes traditionnels du requiem : la mort, le rituel et la renaissance. Libya, de Radouan Mriziga  interroge la notion de « savoir » entre performance, danse et rap.  A noter également Après le silence un documentaire/fiction à mi-chemin entre théâtre et cinéma de Christiane Jatahy.","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille,Marsatac,10/06/2022,12/06/2022,Musique,marsatac.com,,,"Sur les quatre scènes installées au sein du Parc Borély des artistes reconnus et émergents se produisent. Sont notamment invités : Laurent Garnier, Mall Grab, M.I.A., The Blessed Madonna, Damso, Marina Trench, Amélie Lens, Mila Dietrich, Kayla ","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Orange,Chorégies d'Orange ,20/06/2022,06/08/2022,Musique,choregies.fr,04 90 34 24 24,,"Au théâtre antique, les spectateurs pourront notamment apprécier, La Missa Solemnis de Ludwig van Beethoven sous la direction musicale de John Nelson, Giselle par le Ballet du Capitole de Toulouse avec une chorégraphie de Kader Belarbi et un grand concert ""Nuit Italienne"" avec l’orchestre et le chœur de la Scala de Milan. ","4.7287121,44.065039",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Aubagne,Les Nuits flamencas ,30/06/2022,03/07/2022,Musique,"
lesnuitsflamencas.fr
",04 42 03 72 75,,"Aubagne se pare des couleurs andalouses le temps du festival.  L'ouverture commence par un voyage au cœur de la musique flamenco avec Transe d'Emilio Belmonte, un documentaire sur le flûtiste Jorge Pardo. Une rencontre avec le réalisateur après la projection est prévue. Elle est suivie d'un concert au théâtre Comoedia avec le pianistes et chanteur Diego Amador, le bassiste Julián Heredia, le batteur Israel Varela et la danseuse Nazaret Reyes. ","5.5131519,43.244314",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Miramas,Nuits métis ,23/06/2022,25/06/2022,Musique,festival.nuitsmetis.org,,,"Au coeur de Miramas, le plan d'eau de Saint-Suspi propose des concerts gratuits avec Zoufris Maracas, Bafang, Jeyo, Les Yeux Dla Tête, Fatoumata Diawara, Elida Almeida, African Variations, Deli Teli, Marina Satti. Le spectacle ""la Batucada de la Famille Géant"" qui réunit des dizaines d'artistes pour donner vie à des marionnettes géantes est aussi programmé. A découvrir sous une yourte, l’association Marcho Doryila, en partenariat avec Arte Info, propose une installation immersive au coeur de l’Amazonie. En prime, des comptoirs de cuisine et un marché des cultures du monde sont ouverts chaque jour dès 19h.","4.966944,43.550191",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Aix-en-Provence ,Festival d'Aix-en-Provence,04/07/2022,23/07/2022,Musique,festival-aix.com,0820 922 923,,"Pas moins de dix opéras sont programmés dont Résurrection de Gustav Mahler sous la direction musicale d'Esa-Pekka Salonen et Romeo Castellucci à la mise en scène, une création de Pascal Dusapin Il Viaggio, Dante, pour laquelle Kent Nagano dirige le chœur et l’orchestre de l’Opéra de Lyon et Moïse et Pharaon de Rossini mené par Michele Mariotti. Côté concerts, cette édition met à l’honneur le compositeur Pascal Dusapin et la chanteuse Julia Bullock. A noter le programme Méditerranée du festival qui annonce la joueuse de guembri Asmâa Hamzaoui, la chanteuse libanaise Abeer Nehme, l’accordéoniste portugais João Barradas, et les musiciens de l’Orchestre des jeunes de la méditerranée menés par Fabrizio Cassol.","5.269529,43.445968",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Istres,Les Nuits d'istres ,04/07/2022,10/07/2022,Musique,istres-tourisme.com,04 42 81 76 00,,"Avishai Cohen, Earth Wind and Fire, Sofiane Pamart, Louane et The Australian Pink Flyod show investissent le parc du pavillon de Grignan pour cinq soirées de concerts et autant de styles musicaux. ","4.879768,43.467974",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Vitrolles,Charlie jazz festival,01/07/2022,03/07/2022,Musique,charliejazzfestival.com,04 42 79 63 60,,"Dans le domaine de Fontblanche les musiciens émergents se mêlent à aux artistes d’envergure internationale. Vincent Peirani avec le trio ""Jokers"" du guitariste italien Federico Casagrande et du batteur israélien Ziv Ravitz, le groupe Line & Borders qui regroupe les musiciennes Leïla Soldevila, Émilie Lesbros et Rafaëlle Rinaudo et Supersonic font partis des artistes présents. ","5.2202989,43.4160489",,,
Provence-Alpes-Côte d'Azur,Var,Iles de Porquerolles ,Jazz à Porquerolles ,09/07/2022,13/07/2022,Musique,"
jazzaporquerolles.org
",06 31 79 81 90,,"Au Fort Saint-Agathe, les musiques du monde et la résistance sont le fil rouge de cette édition. Le poète et slameur de Trinidad, Anthony Joseph et la flûtiste franco-syrienne Naïssam Jalal font l'ouverture. ","6.1598679,42.9819981",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Arles,Les Suds à Arles ,11/07/2022,17/07/2022,Musique,suds-arles.com,04 90 96 06 27,,"Les soirées sont découpées en trois temps. Les ""Moments Précieux"", concerts intimistes dans la Cour de l’Archevêché en début de soirée ; les ""Soirées Suds"" au Théâtre Antique ; les ""Nuits des Suds"" qui prévoient  des DJ sets à partir de 23h. Sont notamment attendus : Emel Mathlouthi, Oumou Sangaré, Elíades Ochoa, Rodrigo Cuevas, Sahar Mohammadi et Haïg Sarikouyoumdjian. A noter : la ""Nuit des Suds"", une nuit complète dans La Grande Halle, une cathédrale industrielle réhabilitée avec trois concerts dont Sofiane Saidi, Acid Arab et Cheikha Hadjla.","4.426191,43.328714",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Juan-les-Pins,Jazz à Juan,06/07/2022,19/07/2022,Musique,jazzajuan.com,"04 22 10 60 01
",,"Les artistes se produisent au coeur de la pinède Gould. Parmi eux : Cécile McLorin Salvant, Georges Benson, Rhoda Scott, Paul Anka, Roberto Fonseca, Snarky Puppy, Diana Krall et Herbie Hancock. 
 ","7.1053648,43.5656728",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Nice,Nice jazz festival,15/07/2022,19/07/2022,Musique,nicejazzfestival.fr,0 892 68 36 22,Attachées de presse Caroline Martinaux 04 97 13 46 77 / caroline.martinaux@nicecotedazur.org Alessandra Pope 04 97 13 21 78 / alessandra.pope@nicecotedazur.org,"Sur la place Masséna et au théâtre de Verdure, les artistes se succèdent pendant cinq jours. La programmation éclectique - soul, jazz, pop - inclut Curtis Harding, Lady Blackbird, Fatoumatou Diawara, Gabi Hartmann, Emmet Cohen, Avishai Cohen, Celeste, Iggy Pop, Marcus Miller, Samara Joy et Clara Luciani.
","7.182153,43.6454759",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Arles,Les Escales du Cargo ,23/06/2022,22/07/2022,Musique,escales-cargo.com,04.90.49.55.99,,"Deux soirs sont programmés aux Arènes en juin avec Cats On Trees, Emma Peters, Ibrahim Maalouf et Sofiane Pamart. Quant au théâtre antique, il reçoit en juillet Juliette Armanet, Peter Doherty, Selah Sue, Chilly Gonzales, Alexia Gredy, Lomepal et Ibeyi. En prime, Florence Foresti est sur scène deux soirs au Cargo. ","4.426191,43.328714",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Marseille,Marseille Jazz des cinq continents,07/07/2022,23/07/2022,Musique,marseillejazz.com/,,06 61 58 35 17,"Les festivités se répartissent sur cinq lieux : le théâtre Silvain, le Mucem, l'abbaye Saint-Victor, le centre de la vieille charité et les jardins du Palais de Longchamp. Des dizaines d'artistes sont attendus pour 13 soirées, avec notamment Herbie Hancock, Diana Krall, Lucas Santtana, Anne Paceo, Nduduzo Makhathini, Aziz Sahmaoui, Tigran Hamasyan et Kadri Voorandvous. La pianiste japonaise Hiromi Uehara et le saxophoniste Pierrick Pédron ouvrent cette édition. ","5.228641,43.169621",,,
Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Barcelonnette,Grands concerts d'été,16/07/2022,29/07/2022,Musique,"
barcelonnette.com
",04 92 81 04 71,,"Cette année, le festival change de nom et les jeunes musiciens laissent la place à trois concerts de têtes d'affiche : The Dire Straits Experience, General Elektriks et Asaf Avidan. ","6.6189299,44.3373629",,,
Provence-Alpes-Côte d'Azur,Var,Néoules,Festival de Néoules ,21/07/2022,23/07/2022,Musique,festival-de-neoules.fr,,https://festival-de-neoules.fr/PRESSE/2017/PressbookWeb Demander Dp 2018,"A la Bastide de Châteauloin, Amadou & Mariam, Steel Pulse, Têtes Raides, Elisa Do Brasil, Camille Esteban et Pierpoljak entre autres, se produisent. Vendredi et samedi des spectacles et déambulations sont prévus pour les enfants dans le centre du village qui accueille également un marché artisanal. ","5.9857499,43.26298",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Vence,Nuits du Sud,08/07/2022,23/07/2022,Musique,nuitsdusud.com,04 93 58 40 17,Cécile BRONNER - nuitsdusud-com@ville-vence.fr - 04.93.58.40.16,"La place du Grand Jardin se métamorphose en un espace de concerts à ciel ouvert. Bob Sinclar, Camélia Jordana, Gnawa diffusion, Emir Kusturica, Charlotte Adigery se succèdent sur la scène.","7.051874,43.69162",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Robion,Festival de Robion,14/07/2022,23/07/2022,Musique,festivalderobion.com,04 90 76 45 32,,Une cinquantaine de musiciens sont conviés au théâtre de Verdure pour huit concerts. L'événement orienté musiques actuelles du monde accueille notamment la compositrice et chanteuse anglo-gambienne Sona Jobarteh ainsi que le chorégraphe et danseur Raghunath Manet indien accompagné de 2 danseuses pour dévoiler son projet Gita Govinda.  A noter un marché-fête des Arts du Monde et du commerce équitable en amont du festival le samedi 9 juillet. ,"5.0689529,43.806261",,,
Provence-Alpes-Côte d'Azur,Var,Hyères,Midi festival,22/07/2022,24/07/2022,Musique,midi-festival.com,04 89 95 51 61,,"Le festival de musiques actuelles est axé sur l’émergence et les découvertes. Il accueille les spectateurs dans deux lieux exceptionnels : le site archéologique d’Olbia et la fondation Carmignac sur l’île de Porquerolles. Sont notamment attendus : Ethan P.Flynn, Fishback, Gwendoline, Wesley Joseph, Squid, Carlos Loverboy, Ottis Coeur, Jacques et Alewya. ","6.067824,42.9819981",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,La Roque-d'Anthéron,Festival international de piano de La Roque d'Anthéron,18/07/2022,20/08/2022,Musique,festival-piano.com,04 42 50 51 15,,"Des communes des Bouches-du-Rhône et du Vaucluse accueillent les seize scènes de l'événement. Au parc du Château de Florans, le pianiste Abdel Rahman El Bacha et l'orchestre philharmonique de Marseille proposent Ravel en concert d'ouverture, sous la direction de Kaspar Zehnder. Le lendemain, à l'auditorium centre Marcel Pagnol, la pianiste Vanessa Wagner joue un répertoire éclectique de Wise Words de Timo Andres à Prélude n°1 en la mineur de Moondog en passant par un morceau de la compositrice Caroline Shaw.","5.26213,43.688958",,,
Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,Sisteron,Nuits de la citadelle ,22/07/2022,13/08/2022,Musique,nuitsdelacitadelle.fr,04 92 61 06 00,Relations presse Florence Petros12 rue Vezelay - 75 008 Parisflorencepetros@gmail.comTél. 06 86 41 74 73 - 01 47 34 05 68,"Le cloître Saint-Dominique et le théâtre de la Citadelle font vivre ce festival où le théâtre, la danse et la musique se mêlent. La soirée d'ouverture, Carmina Latina, part dans les sonorités espagnoles et sud-américaines des des 16e et 17e siècles sous la direction de Leonardo García Alarcón avec la formation Cappella Mediterranea, le chœur de chambre de Namur et la soprano Mariana Flores.","5.8729529,44.148783",,,
Provence-Alpes-Côte d'Azur,Vaucluse,Carpentras,Kolorz festival ,15/07/2022,16/07/2022,Musique,kolorzfestival.com,06 11 53 48 10,,"La cour de l'Hôtel-Dieu accueille des scènes techno, house et électro. Jeff Mills, N’TO, Anna, Hyas, Axel Blanc, Luca Ruiz, Gotis, Martin Solveig, Marina Trench, Mézigue, Dièse, Cebb et Greg Delon sont de la partie.","5.014898,44.0223311",,,
Provence-Alpes-Côte d'Azur,Var,Solliès-Pont,Festival du château,27/07/2022,31/07/2022,Musique,sudconcerts.net,04 91 80 60 45,Relations presse Marine Bensalha presse.marine[at]sudconcerts.net,"La scène située aux pieds du château de Forbin accueille Barbara Pravi, Bernard Lavilliers, Christophe Maé, Gims, Hoshi et Gad Elmaleh. ","6.0274681,43.158579",,,
Provence-Alpes-Côte d'Azur,Var,Le Thoronet,Les Nuits Blanches ,28/07/2022,30/07/2022,Musique,lesnuitsblanches.org/,04 94 50 35 20,,"Les musiques actuelles sont au rendez-vous avec Mélissa Laveaux, Selah Sue, Potzika, P.R2B, Lass, La Rue Kétanou, Entrada, Annie Lalalove. En prime, des spectacles gratuits sont organisés en marge du festival.","6.2087239,43.42235",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Menton,Festival de musique de Menton,29/07/2022,13/08/2022,Musique,festival-musique-menton.fr, 04 92 41 76 95,,"La chanteuse Natalie Dessay ouvre le festival avec un répertoire autour de Broadway. Toujours sur le parvis de la Basilique Saint-Michel Archange, l'ensemble Janoska, la soprano Sandrine Piau, et le pianiste Pierre-Laurent Aimard se produisent. D’autres, la percussionniste Vassilena Serafimova, la violoniste Geneviève Laurenceau et les pianistes Thomas Enhco, Slava Guerchovitch, Dmitry Sin, David Kadouch et Kim Bernard  investissent le Palais de l’Europe.","7.467285,43.765098",,,
Provence-Alpes-Côte d'Azur,Var,Saint-Tropez,Les Nuits du château de la Moutte,02/08/2022,11/08/2022,Musique,lesnuitsduchateaudelamoutte.com,04 94 96 96 94,,"Dans la cour du château on passe d'une soirée Mozart de la soprano Pretty Yende et du Verbier Festival Chamber Orchestra sous la direction de Gábor Takács-Nagy à une soirée afro-cubaine avec les artistes Richard Bona, Alfredo Rodriguez et Ludwig Afonso. Entre les deux, la poésie et la musique se rejoignent en convoquant Nietzsche, Baudelaire autour de Fabrice Luchini, du  violoniste Renaud Capuçon et du pianiste Guillaume Bellom.","6.623715,43.2446889",,,
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Cannes,Les Plages électroniques ,05/08/2022,07/08/2022,Musique,plages-electroniques.com,,http://plages-electroniques.com/fr/scheduling,"Les grands noms des musiques électroniques et urbaines se retrouvent sur la plage au pied du Palais des Festivals. Plus de 45 artistes sont attendus dont Martin Garrix, Damso, Kungs, Reinier Zonneveld, Giorgia Angiuli, Paul Kalkbrenner, Charlotte de Witte, Oboy, Vladimir Cauchemar, Poupie, Lala &ce, Kiddy Smile, Michel, La Famille Maraboutage, David Guetta, Artbat, Bon entendeur, Folamour, Cut Killer.","6.9447059,43.499164",,,
Provence-Alpes-Côte d'Azur,Var,Ramatuelle,Jazz à Ramatuelle ,16/08/2022,20/08/2022,Musique,https://jazzaramatuelle.com/,04 94 79 10 29,Tél. : 04 94 79 10 29 - 06 76 47 20 97,"Au théâtre de Verdure de Ramatuelle, la soirée d'ouverture est afro-caribéenne avec les huit musiciens du Big in Jazz collective. Un autre concert est consacré à la chanteuse Cecil L. Recchia qui propose avec son nouvel album Play Blue une relecture de morceaux jusqu'ici instrumentaux du label Blue Note. ","6.601045,43.1677279",,,
Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Arles,Les rencontres d'Arles,04/07/2022,25/09/2022,Photo / Art contemporain,rencontres-arles.com,04 90 96 76 06,(0)1 42 72 60 01 rencontresarles@claudinecolin.com,"Performer, explorer, témoigner, expérimenter, revisiter, émerger, autant d'actions déclinées dans les expositions photographiques. Une avant-garde féministe des années 1970 réunit plus de deux cents œuvres de soixante-treize femmes pour lesquelles la photographie a été un moyens d’émancipation et de révolte. Parmi les photographes émergents mis en lumière cette année, l'historienne de la photographie Taous Dahmani a sélectionné Seif Kousmate pour Waha, qui, entre poésie et engagement, montre la transformation des oasis de haut lieux de commerce en friches dévastées par la sécheresse. ","4.426191,43.328714",,,
