code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
45346,45,21,154,374,64,29,11,35,21,8,59,358,71
07346,07,58,475,373,64,59,13,76,35,15,60,655,192
14347,14,10,111,124,23,20,10,24,8,5,28,169,32
62347,62,1,10,26,4,5,0,3,1,0,2,26,20
80347,80,3,10,15,2,4,3,0,1,1,4,33,11
02347,02,8,35,59,3,3,3,11,2,3,10,103,29
76347,76,6,19,76,4,12,3,7,2,1,9,53,21
27347,27,5,77,161,24,11,1,12,5,2,17,105,36
57347,57,0,12,18,5,6,3,8,0,2,9,42,6
25347,25,11,44,123,22,45,0,11,7,3,65,129,48
60347,60,2,19,17,2,4,0,4,1,0,10,77,10
55347,55,10,35,53,4,2,3,1,2,0,6,84,17
77347,77,13,88,92,13,11,2,15,7,7,32,146,33
21347,21,0,27,122,14,10,1,4,0,2,12,33,22
59347,59,11,58,57,15,8,0,8,7,4,10,106,9
91347,91,74,628,1087,202,83,13,75,45,11,196,837,264
64347,64,3,16,39,3,7,1,10,5,0,5,25,10
70347,70,8,23,27,3,7,1,8,1,3,11,108,17
31347,31,1,15,10,1,2,1,10,1,0,4,43,19
50347,50,2,25,44,11,7,1,5,1,0,10,44,6
52347,52,5,14,29,6,1,0,7,3,1,9,53,12
67347,67,12,132,323,54,45,11,30,17,12,55,364,61
65347,65,0,13,6,0,1,0,10,0,0,0,10,2
71347,71,16,55,54,10,14,5,18,7,3,7,109,16
88347,88,1,3,25,1,0,0,1,1,0,0,30,5
08347,08,0,9,38,3,4,1,8,1,1,6,39,9
33347,33,2,25,34,2,4,3,17,6,0,13,102,13
24347,24,1,16,26,0,3,0,15,0,0,6,20,1
32347,32,4,36,41,6,8,1,25,9,2,3,37,7
38347,38,17,137,176,20,15,4,25,14,2,36,135,34
61347,61,2,12,43,3,4,0,2,2,0,9,34,7
01347,01,16,224,463,103,24,6,33,20,8,98,354,97
63347,63,18,48,89,20,11,3,22,7,0,20,100,16
89347,89,4,34,56,5,2,0,6,5,3,23,89,26
17347,17,99,757,971,118,59,30,112,93,33,155,920,196
11347,11,2,18,26,3,4,2,9,4,1,3,17,6
10347,10,0,14,19,4,3,0,0,0,0,11,79,8
28347,28,17,81,132,35,18,6,21,10,0,51,138,46
16347,16,6,51,54,5,4,0,24,9,1,10,91,9
26347,26,71,592,884,189,60,13,112,52,28,127,750,278
72347,72,2,16,56,5,5,2,3,1,3,8,58,9
49347,49,63,435,993,183,54,19,61,59,24,122,624,115
22347,22,12,176,209,29,11,7,23,14,5,34,155,41
35347,35,25,183,608,67,31,18,73,29,10,76,380,45
30347,30,20,120,158,29,20,4,36,2,4,17,361,75
2B347,2B,9,16,37,7,0,2,31,0,2,27,23,22
79347,79,7,106,236,41,13,5,18,4,6,23,186,19
68347,68,6,46,123,27,14,0,8,0,1,10,87,38
07347,07,16,79,45,8,8,4,15,6,3,15,123,26
45347,45,12,54,123,17,9,4,12,3,2,16,165,29
62348,62,1,14,22,2,3,1,1,4,1,7,33,8
80348,80,0,12,29,0,4,1,6,0,0,7,36,7
76348,76,7,75,119,18,12,4,17,8,1,16,127,27
27348,27,29,164,273,54,26,7,24,8,7,29,305,55
57348,57,1,51,105,11,17,2,23,7,4,23,188,46
14348,14,0,14,15,2,0,0,2,4,0,9,8,4
60348,60,4,36,71,11,6,1,2,7,3,11,116,20
21348,21,0,12,17,3,2,0,2,0,1,2,16,5
59348,59,102,86,154,18,14,4,9,9,1,27,407,38
25348,25,5,65,66,20,17,4,17,1,2,23,51,20
95348,95,7,66,110,18,2,1,6,2,6,27,72,17
64348,64,163,1396,2379,359,147,47,594,177,19,391,1353,514
54348,54,2,29,38,13,1,3,3,1,1,8,43,18
51348,51,4,5,34,2,3,0,0,3,3,6,19,5
70348,70,6,59,74,18,20,7,12,9,1,19,133,44
31348,31,1,11,11,1,0,0,1,1,0,1,9,6
39348,39,12,63,103,15,8,4,11,8,2,11,35,20
55348,55,3,21,54,5,8,1,13,4,0,10,82,15
52348,52,8,46,75,10,6,0,17,5,2,13,128,35
67348,67,81,943,2166,341,173,49,149,78,37,285,1517,488
77348,77,1,22,39,4,4,0,3,0,0,8,53,20
65348,65,0,6,5,0,1,0,12,0,0,0,12,2
71348,71,3,10,20,2,2,0,2,2,0,10,25,6
88348,88,3,14,22,5,1,0,4,1,1,6,40,0
08348,08,0,3,23,2,4,0,4,1,0,4,26,3
33348,33,14,127,193,14,13,14,66,14,1,37,326,78
24348,24,16,20,30,12,1,0,15,3,0,7,59,18
32348,32,16,61,119,16,7,4,39,7,4,20,72,30
38348,38,46,376,951,160,68,16,91,53,14,178,814,235
61348,61,5,18,72,10,10,4,10,0,1,18,57,9
01348,01,25,177,485,50,43,9,35,16,11,98,535,150
63348,63,11,20,34,4,2,0,17,3,4,6,27,9
17348,17,11,69,60,18,10,8,16,7,2,20,137,13
11348,11,0,24,6,1,0,1,1,1,1,1,8,2
89348,89,25,190,272,35,24,13,39,18,12,62,431,92
28348,28,49,347,476,56,39,11,34,29,18,66,659,104
10348,10,0,13,33,2,2,2,4,3,2,12,39,18
16348,16,14,162,277,47,12,7,30,17,2,37,210,66
72348,72,3,10,23,7,3,1,2,1,2,4,25,2
26348,26,34,194,235,49,33,12,63,23,10,42,283,89
22348,22,18,54,87,4,5,1,7,11,6,12,81,15
2A348,2A,12,67,105,8,7,2,64,7,2,34,133,67
68348,68,19,293,355,71,52,14,34,24,10,48,456,119
79348,79,3,15,34,4,4,5,6,2,0,9,34,9
07348,07,9,158,134,31,8,9,15,16,3,35,153,42
30348,30,37,234,258,49,29,10,33,9,5,53,290,115
45348,45,5,67,126,11,10,4,11,7,3,38,126,21
62349,62,60,112,225,19,17,5,26,19,5,26,366,53
80349,80,2,12,33,0,3,0,2,0,0,3,32,4
02349,02,2,3,15,1,0,0,2,0,1,2,16,4
76349,76,40,230,464,55,23,8,26,15,8,65,317,59
27349,27,9,89,104,22,21,7,18,4,5,19,215,28
57349,57,2,24,21,0,3,1,4,1,2,5,28,8
71349,71,0,2,6,0,1,0,2,0,0,5,17,4
14349,14,40,223,387,70,13,11,31,14,4,40,253,55
21349,21,5,57,73,7,4,2,14,8,5,22,84,28
59349,59,19,109,204,15,21,8,22,13,6,31,486,45
78349,78,6,38,117,19,7,4,10,2,0,22,61,38
25349,25,4,35,82,12,17,3,4,2,1,21,110,33
64349,64,7,64,79,7,8,1,63,4,1,9,70,22
54349,54,1,10,27,0,2,0,10,1,0,2,42,4
51349,51,0,8,18,3,7,1,6,1,2,11,42,9
70349,70,2,28,21,2,3,1,9,3,2,4,38,10
31349,31,8,109,103,26,9,3,66,12,2,6,144,37
39349,39,7,87,113,23,7,0,14,7,1,15,44,14
55349,55,1,7,18,1,4,2,4,3,0,5,40,8
50349,50,21,200,325,41,26,5,28,28,8,35,182,44
52349,52,7,30,87,10,4,0,3,2,1,7,62,7
67349,67,4,15,63,10,14,4,4,6,4,16,137,14
77349,77,84,857,716,114,83,27,86,36,17,135,1063,226
65349,65,0,5,4,0,0,0,3,0,1,2,1,0
88349,88,24,153,127,20,28,13,24,8,2,28,365,89
08349,08,3,54,43,8,8,2,4,3,1,7,121,22
33349,33,30,340,471,113,20,16,49,21,4,43,219,75
24349,24,10,47,57,15,10,3,23,1,0,11,64,22
61349,61,1,12,31,2,2,1,4,0,1,11,26,11
32349,32,2,25,13,6,1,0,7,0,0,1,10,6
38349,38,26,186,268,28,34,9,38,15,5,43,401,88
01349,01,3,44,91,18,3,3,15,5,0,22,83,36
63349,63,41,254,276,36,30,13,73,35,10,53,283,48
17349,17,34,250,486,75,59,24,68,25,10,59,423,53
28349,28,4,35,76,11,12,0,7,2,0,14,40,14
10349,10,25,239,511,35,48,9,42,21,3,99,582,135
89349,89,8,42,60,9,8,0,22,3,1,18,67,31
16349,16,7,34,93,12,5,1,10,3,2,13,104,12
72349,72,7,50,72,5,3,1,8,4,3,9,106,12
26349,26,3,29,34,11,3,1,12,1,4,7,86,23
22349,22,41,309,271,102,22,14,33,28,3,42,173,44
30349,30,6,67,69,17,6,6,16,2,1,10,114,18
2A349,2A,14,45,63,19,3,10,39,1,0,14,64,50
68349,68,17,265,825,109,56,14,46,32,12,100,467,180
79349,79,1,8,26,1,3,0,0,5,0,1,33,3
07349,07,69,515,477,97,56,25,101,71,22,63,694,149
62350,62,33,92,230,20,11,8,9,9,2,33,182,37
80350,80,7,56,110,7,5,0,14,2,0,7,114,14
02350,02,2,11,18,0,0,1,2,1,1,2,38,11
76350,76,11,50,82,17,1,2,8,7,1,4,54,21
27350,27,9,63,120,12,9,7,15,1,2,31,178,61
57350,57,22,130,292,34,19,5,19,7,8,42,222,80
61350,61,4,17,20,4,8,1,3,1,1,5,28,5
60350,60,16,122,153,19,14,5,29,3,11,33,315,41
30350,30,71,874,452,92,35,19,70,40,13,67,415,121
21350,21,1,4,7,1,0,0,0,0,0,2,12,9
59350,59,2063,35799,22672,6215,834,648,1022,2000,424,2345,10397,3908
25350,25,10,49,127,16,10,4,24,3,8,14,174,30
64350,64,12,94,120,22,11,25,78,6,3,24,99,22
78350,78,39,519,1852,219,57,10,73,37,8,530,351,572
54350,54,14,59,84,5,9,4,7,6,4,14,186,36
51350,51,2,13,9,2,1,0,6,0,0,3,26,8
70350,70,0,6,3,1,0,0,1,1,0,3,19,5
31350,31,0,3,13,2,0,0,7,7,1,0,13,5
39350,39,6,36,24,6,6,1,10,1,2,8,78,14
55350,55,0,5,20,2,4,0,4,1,0,7,10,1
50350,50,6,49,77,14,7,2,9,7,3,19,85,10
52350,52,4,3,14,0,0,0,0,2,0,2,18,0
67350,67,15,213,563,49,38,8,36,21,6,80,352,122
65350,65,43,169,192,30,14,9,82,12,1,31,184,56
77350,77,212,2223,3012,478,254,57,207,108,46,587,2233,773
71350,71,8,80,169,23,20,2,15,10,2,15,151,35
88350,88,0,2,13,1,1,0,2,0,2,3,25,2
08350,08,3,19,24,1,6,0,4,1,3,12,56,5
33350,33,11,146,141,20,7,6,52,14,4,27,222,41
24350,24,64,331,312,44,36,4,81,50,5,46,442,55
32350,32,2,16,4,2,1,0,3,1,0,1,5,2
01350,01,25,221,423,71,40,11,68,30,8,119,395,116
63350,63,27,158,212,44,17,5,48,16,6,29,237,56
17350,17,8,84,158,16,20,1,24,18,3,26,169,47
11350,11,1,13,8,0,1,1,1,2,0,0,8,0
89350,89,4,13,33,2,9,0,2,0,0,4,68,20
28350,28,8,75,154,29,11,2,15,8,5,41,164,38
10350,10,11,52,70,17,8,2,6,2,2,15,152,20
16350,16,13,69,117,6,12,4,36,4,2,13,133,25
38350,38,12,113,109,40,10,4,17,9,0,24,53,19
72350,72,38,306,518,72,42,14,59,40,16,95,599,95
26350,26,3,19,14,3,1,0,14,0,0,1,0,0
22350,22,3,53,34,14,2,8,4,2,0,9,36,11
35350,35,4,71,165,18,14,5,23,6,6,12,129,21
2B350,2B,1,13,20,2,1,0,12,0,0,19,40,20
79350,79,2,13,26,6,1,0,2,2,3,1,29,1
68350,68,1,28,106,35,8,2,10,6,0,41,78,34
62351,62,112,604,493,36,24,23,50,67,32,34,1499,135
80351,80,4,28,52,6,1,1,4,5,3,8,51,7
02351,02,1,19,9,3,2,0,3,0,1,11,33,1
27351,27,29,134,254,29,26,6,27,4,7,22,282,30
57351,57,14,138,198,26,14,9,19,14,4,26,204,45
60351,60,0,9,18,0,2,2,1,0,0,3,34,2
76351,76,2625,20900,19073,2856,999,577,1201,1026,402,1962,14318,3337
25351,25,4,7,40,2,9,1,7,4,0,11,36,7
35351,35,32,187,242,43,19,7,28,28,4,39,150,37
26351,26,0,8,7,0,0,2,2,0,0,2,0,0
59351,59,12,36,80,9,4,2,17,2,3,17,143,29
21351,21,19,123,188,28,10,6,12,8,4,24,257,37
64351,64,1,9,13,0,0,1,74,2,0,5,8,0
95351,95,93,1599,1036,100,67,30,76,45,34,175,950,258
54351,54,15,174,231,41,16,7,27,15,6,25,268,40
51351,51,0,3,15,0,1,0,2,2,0,3,20,4
70351,70,1,17,25,5,6,2,8,3,1,18,44,11
31351,31,67,648,746,140,61,24,179,60,10,87,761,233
39351,39,5,24,30,2,2,2,8,5,0,2,24,3
55351,55,13,92,207,12,25,8,21,20,10,27,241,61
50351,50,0,9,7,2,2,1,4,2,0,3,18,0
65351,65,0,7,4,0,0,0,3,6,0,0,5,3
71351,71,24,108,304,16,28,6,37,14,10,54,354,78
88351,88,19,168,277,42,39,5,29,20,11,39,293,69
08351,08,0,9,13,1,0,0,3,0,1,3,11,5
33351,33,11,126,148,22,18,6,67,8,6,32,378,33
24351,24,4,26,43,3,7,4,22,1,0,14,62,14
61351,61,0,6,37,2,5,1,4,2,0,3,23,6
32351,32,0,11,22,1,2,0,11,1,0,5,15,3
38351,38,17,69,159,34,27,2,29,12,4,33,216,45
01351,01,15,106,222,46,31,3,27,11,2,50,352,86
63351,63,11,11,14,1,1,0,5,2,2,3,10,0
17351,17,25,205,275,35,27,9,47,18,5,32,475,77
11351,11,14,81,97,18,7,10,61,19,3,13,128,34
28351,28,5,33,77,3,8,1,7,2,0,13,83,30
10351,10,5,22,51,7,6,2,4,1,1,11,75,19
89351,89,7,44,71,7,3,0,6,3,1,18,125,20
67351,67,19,101,326,45,48,6,38,12,5,59,325,86
72351,72,5,60,164,18,17,1,18,9,2,37,181,25
22351,22,18,60,98,12,8,4,16,8,6,22,87,14
2A351,2A,13,49,53,13,1,0,22,2,1,16,69,15
30351,30,153,1190,2572,514,144,60,193,155,20,501,1471,900
79351,79,28,169,330,35,19,7,42,19,16,43,245,38
68351,68,3,33,80,17,15,5,5,4,4,15,96,28
62352,62,1,5,23,0,0,0,4,0,0,13,20,3
80352,80,6,15,26,2,2,1,0,1,0,4,27,6
02352,02,4,44,62,4,8,2,8,5,0,14,126,35
57352,57,4,36,136,23,7,1,7,6,2,21,56,44
76352,76,4,46,57,2,10,2,6,1,2,4,64,20
70352,70,0,2,3,4,2,0,7,0,0,4,7,1
33352,33,47,472,355,58,26,23,109,59,8,73,493,126
26352,26,4,49,34,11,13,1,6,4,0,10,37,19
14352,14,4,67,150,11,22,2,14,4,5,21,128,17
60352,60,1,10,22,3,2,2,2,0,1,4,49,10
71352,71,0,14,10,2,9,0,2,0,1,2,17,2
59352,59,98,564,1957,240,100,28,100,53,21,199,1242,308
21352,21,17,85,182,26,19,2,26,13,1,31,258,61
64352,64,3,56,70,10,4,2,41,1,2,2,48,15
95352,95,42,553,757,121,59,15,50,32,11,172,604,231
51352,51,3,45,82,8,11,2,12,6,3,8,232,30
54352,54,6,126,143,34,13,3,8,15,5,7,109,50
31352,31,7,22,64,12,4,0,6,4,0,11,33,14
39352,39,5,12,19,8,4,0,5,1,0,3,35,8
55352,55,0,6,34,3,0,0,3,2,0,15,35,7
50352,50,2,20,43,4,5,1,4,4,0,7,62,12
52352,52,0,1,12,0,0,1,4,0,0,7,24,1
67352,67,1,22,62,7,14,6,6,2,6,12,105,11
65352,65,3,34,44,13,3,3,19,0,0,5,20,9
77352,77,27,162,233,51,32,13,25,12,3,55,311,86
88352,88,0,22,29,4,2,1,4,3,0,8,30,15
08352,08,0,23,38,7,7,0,2,2,2,6,60,6
24352,24,69,412,533,58,47,26,96,75,14,90,603,85
32352,32,1,16,26,1,0,1,12,0,0,5,10,8
61352,61,1,24,30,2,3,1,8,4,2,8,24,4
38352,38,23,198,416,83,42,6,33,19,5,80,250,116
01352,01,9,35,86,8,11,6,8,6,2,20,118,17
63352,63,39,274,254,37,30,12,42,26,15,53,270,49
11352,11,0,28,2,1,0,2,5,3,1,0,5,0
28352,28,13,188,326,41,21,7,30,12,7,44,185,69
89352,89,2,31,41,8,4,1,7,2,1,9,66,20
16352,16,3,24,39,2,4,1,10,2,0,1,40,9
10352,10,16,127,256,43,23,5,28,12,7,60,329,96
973352,973,0,24,4,3,0,1,0,1,0,1,6,4
72352,72,2,5,15,2,1,3,3,2,1,7,50,1
49352,49,8,93,328,36,16,7,31,13,2,42,156,37
22352,22,6,32,47,6,4,3,4,4,2,9,45,15
35352,35,105,1180,2049,439,68,32,96,146,27,188,659,195
2B352,2B,0,17,23,5,4,3,14,0,0,6,34,13
30352,30,18,260,342,61,21,6,42,15,4,49,329,101
79352,79,1,32,30,2,3,2,9,1,1,8,20,2
68352,68,12,232,235,39,34,4,41,11,13,28,395,92
80353,80,0,12,14,3,2,2,0,0,0,2,33,7
62353,62,1,20,28,7,5,2,2,3,2,6,53,15
02353,02,1,26,34,4,4,0,7,5,0,8,89,17
76353,76,2,14,18,0,3,1,2,0,0,1,32,1
27353,27,4,43,73,9,11,2,5,3,1,12,92,17
57353,57,5,4,9,0,1,0,7,1,0,5,22,1
24353,24,3,48,63,5,2,2,16,4,1,11,48,9
14353,14,6,44,80,12,5,4,2,4,2,14,66,11
60353,60,3,17,36,1,5,1,3,1,1,4,45,5
50353,50,0,3,29,3,1,0,1,1,0,15,11,8
26353,26,8,118,93,12,11,3,16,5,5,14,209,44
59353,59,5,28,37,6,9,1,6,2,1,8,72,13
21353,21,15,124,207,22,23,6,14,13,6,31,250,62
64353,64,26,182,173,19,12,5,120,7,2,22,114,32
95353,95,20,205,242,47,21,7,26,5,6,39,245,100
973353,973,6,158,67,10,7,5,2,0,5,4,51,2
54353,54,11,75,147,20,7,6,14,10,6,22,162,30
51353,51,0,0,11,0,2,0,1,0,0,6,4,4
70353,70,1,54,49,13,9,4,13,1,0,9,87,29
39353,39,5,21,21,3,3,1,4,1,0,4,33,10
55353,55,0,4,20,1,0,1,1,1,2,1,10,5
31353,31,3,7,17,6,1,0,5,0,0,3,9,1
52353,52,42,260,474,34,74,14,60,26,20,89,680,110
67353,67,2,24,37,5,5,0,6,4,1,7,30,8
65353,65,2,36,48,4,2,0,26,5,1,6,29,8
77353,77,4,32,58,14,11,2,12,2,1,22,107,30
71353,71,8,57,76,21,7,3,9,3,1,13,79,28
88353,88,0,3,13,3,1,3,3,0,0,8,19,2
08353,08,6,74,81,6,5,3,9,5,7,9,106,18
33353,33,5,27,38,4,0,2,8,3,0,9,34,5
32353,32,3,22,23,0,3,1,15,5,0,6,15,6
38353,38,12,86,121,20,20,4,16,13,4,9,186,48
63353,63,15,44,87,16,10,4,22,1,5,17,77,12
17353,17,27,263,429,83,36,12,61,27,9,52,410,78
11353,11,32,201,184,29,22,9,47,27,3,43,428,82
89353,89,2,33,46,5,6,5,9,4,5,9,91,14
28353,28,9,40,66,14,3,3,17,6,2,18,65,13
10353,10,8,46,129,22,22,5,10,3,3,22,272,32
16353,16,22,87,120,18,11,6,26,22,5,25,134,27
01353,01,17,142,315,42,21,3,27,13,2,33,248,83
72353,72,0,25,27,2,3,2,7,1,2,11,46,2
22353,22,70,375,737,137,15,14,48,42,14,132,292,98
49353,49,240,2114,2212,524,156,78,166,180,94,184,1411,310
35353,35,66,777,1050,250,35,25,56,91,9,101,338,140
2B353,2B,51,156,469,63,29,11,124,14,5,121,261,149
30353,30,3,12,8,3,1,2,6,7,0,2,19,0
68353,68,0,28,80,21,12,1,11,7,0,22,90,20
62354,62,18,41,177,12,8,6,11,3,3,28,160,30
80354,80,3,17,24,0,1,0,4,0,2,6,40,6
02354,02,1,1,10,0,0,0,5,0,0,3,17,3
76354,76,21,158,317,35,21,5,17,12,7,43,213,76
27354,27,6,32,65,17,14,4,6,2,1,25,118,18
57354,57,0,6,18,3,2,0,4,0,0,5,24,9
24354,24,28,236,350,26,55,13,81,18,9,56,598,128
14354,14,32,295,413,82,28,10,29,26,9,54,207,95
60354,60,0,0,9,0,1,0,0,0,0,7,19,1
59354,59,29,67,145,12,4,5,19,6,2,8,150,37
21354,21,3,7,12,1,1,2,3,0,0,6,6,0
64354,64,5,24,22,5,2,0,15,0,2,2,16,7
25354,25,1,10,20,0,3,0,9,0,0,3,32,3
78354,78,70,956,788,127,67,18,47,35,20,104,722,156
51354,51,2,23,53,4,3,3,6,3,0,20,55,9
54354,54,1,7,8,2,0,2,1,1,1,1,7,0
31354,31,0,5,8,3,0,0,4,0,0,2,9,3
30354,30,3,30,32,1,2,0,10,0,0,6,41,18
39354,39,7,11,44,6,11,2,6,2,1,15,60,14
52354,52,2,18,11,0,2,0,4,1,1,5,18,1
67354,67,3,43,125,25,11,2,8,5,1,9,81,24
65354,65,0,19,8,4,0,0,9,1,0,1,7,3
77354,77,17,96,132,24,20,3,25,4,3,22,167,26
71354,71,16,48,105,18,16,3,23,9,1,23,89,27
88354,88,3,16,16,3,1,1,5,0,0,3,43,2
08354,08,9,54,80,7,14,1,13,8,2,18,188,33
33354,33,3,17,29,4,2,0,4,4,0,6,33,12
32354,32,1,16,33,1,3,0,17,1,1,4,11,4
38354,38,4,38,72,10,9,2,11,6,1,11,87,20
01354,01,36,1041,1194,213,102,17,58,56,14,132,530,265
63354,63,36,160,169,18,10,5,46,32,8,46,179,28
17354,17,8,43,105,12,10,2,17,3,6,13,176,26
11354,11,0,3,10,1,0,0,1,2,0,0,6,2
89354,89,32,177,212,20,14,8,27,9,8,35,274,51
28354,28,6,31,48,19,2,4,8,2,0,11,83,10
10354,10,0,5,13,1,7,2,5,0,0,6,31,8
16354,16,0,16,18,6,1,0,1,2,0,5,18,4
72354,72,3,18,35,2,3,0,5,2,0,6,27,5
22354,22,27,122,142,25,7,5,38,18,6,17,148,27
35354,35,9,28,53,3,1,0,4,4,1,5,61,10
2B354,2B,4,22,32,9,1,1,16,0,0,15,20,13
79354,79,5,63,58,8,6,5,4,4,1,14,50,8
68354,68,17,82,259,49,21,3,29,14,9,29,132,47
62355,62,14,41,123,15,6,2,8,3,2,15,98,24
80355,80,4,4,12,0,0,1,6,0,0,4,38,2
02355,02,12,104,144,18,8,7,7,9,4,33,218,31
76355,76,13,66,153,18,8,3,5,6,8,18,146,19
27355,27,21,178,283,32,31,14,30,10,13,53,397,115
57355,57,4,30,101,12,25,3,30,6,5,13,231,47
24355,24,16,63,117,10,8,3,19,12,0,22,59,21
60355,60,19,79,172,10,23,13,12,8,4,36,268,28
21355,21,102,1123,1059,202,68,35,78,108,33,174,877,279
64355,64,0,16,21,2,1,0,10,8,0,6,21,0
25355,25,1,0,12,0,0,0,6,0,0,1,8,1
95355,95,46,570,655,125,47,24,59,44,22,198,777,191
54355,54,5,9,13,0,1,1,1,3,0,7,15,6
51355,51,1,3,9,0,0,0,2,1,0,1,12,0
31355,31,20,186,453,101,21,1,61,44,3,78,189,133
70355,70,2,34,24,11,7,6,7,5,0,6,71,13
39355,39,6,37,62,8,2,0,13,6,0,23,43,15
55355,55,4,3,26,1,1,1,3,0,1,14,26,3
52355,52,1,20,26,1,4,0,5,1,2,4,32,11
67355,67,9,43,165,11,28,7,29,6,8,34,254,66
77355,77,2,29,34,1,1,0,1,0,0,16,23,7
65355,65,1,7,10,0,0,0,11,2,1,5,7,2
14355,14,18,149,241,41,17,10,23,12,2,31,156,34
71355,71,5,28,29,6,5,2,3,3,0,9,93,15
88355,88,15,84,137,18,9,4,15,12,2,19,233,50
08355,08,1,10,39,4,12,2,4,3,3,4,56,2
33355,33,24,252,251,40,20,12,50,25,5,18,219,53
32355,32,1,9,11,1,5,0,4,0,1,0,14,0
38355,38,4,24,19,9,0,1,8,3,2,4,15,5
01355,01,4,27,79,12,18,1,20,11,3,13,92,21
63355,63,17,33,17,5,1,2,6,3,3,7,45,6
11355,11,3,33,49,2,2,0,15,12,1,7,105,22
89355,89,0,13,25,3,12,2,5,0,1,5,26,7
10355,10,4,5,17,0,0,0,1,1,1,3,14,8
28355,28,2,31,88,20,5,2,6,3,0,16,36,8
30355,30,18,68,144,13,12,2,24,3,1,16,259,64
16355,16,20,108,172,18,17,6,23,15,8,24,286,46
17355,17,8,32,79,8,4,3,16,7,3,15,99,20
72355,72,0,5,13,1,0,2,5,0,0,2,36,3
26355,26,8,64,106,9,6,0,18,10,5,13,75,77
49355,49,32,254,701,95,51,15,53,39,9,84,344,90
35355,35,16,165,165,37,6,15,18,19,6,12,203,34
2B355,2B,3,15,24,1,4,1,24,1,0,14,71,32
79355,79,45,492,816,134,47,18,59,70,18,95,414,89
68355,68,10,70,234,33,46,7,22,4,8,45,260,85
973356,973,3,97,89,1,4,0,3,2,2,3,36,1
62356,62,16,76,118,13,9,7,12,7,7,16,243,16
80356,80,2,5,11,0,2,0,6,0,1,0,28,1
02356,02,0,27,22,2,4,1,5,0,2,4,37,8
76356,76,0,8,30,2,1,0,2,0,0,1,20,4
57356,57,11,74,305,38,12,5,30,15,2,42,136,43
33356,33,6,48,52,6,3,2,12,5,0,8,66,16
60356,60,8,49,81,9,9,7,5,1,3,16,84,30
88356,88,0,19,34,2,2,0,7,1,1,8,75,9
59356,59,25,183,655,98,28,6,15,24,3,113,183,121
21356,21,15,105,152,23,26,7,31,8,7,40,381,57
64356,64,4,10,14,4,0,1,14,0,1,0,7,5
78356,78,98,1408,1657,271,108,22,108,59,20,350,745,315
51356,51,1,6,23,3,0,1,6,1,0,6,37,5
54356,54,0,9,12,1,0,0,3,1,1,0,13,0
25356,25,29,277,599,71,106,10,65,51,20,140,486,106
31356,31,30,206,344,78,26,7,45,42,2,44,257,78
70356,70,2,25,60,16,3,1,4,4,2,8,48,19
39356,39,2,19,28,4,8,1,6,0,0,10,40,5
50356,50,9,69,110,11,14,3,14,6,7,13,172,24
55356,55,1,8,19,1,5,1,1,0,0,7,19,1
52356,52,2,6,9,2,2,0,6,2,0,7,29,13
67356,67,19,142,467,74,43,7,31,14,3,53,469,124
77356,77,1,3,4,2,0,0,2,0,1,10,12,6
71356,71,16,96,141,16,16,8,20,9,5,27,209,43
65356,65,0,7,10,2,1,0,9,1,0,1,15,2
08356,08,0,10,19,1,2,1,1,0,0,5,48,2
30356,30,29,266,355,48,44,8,51,29,6,64,545,179
24356,24,36,202,214,39,39,3,81,23,8,51,250,83
32356,32,5,12,11,1,0,4,14,1,0,8,20,5
38356,38,3,74,49,13,6,3,7,7,0,23,53,14
01356,01,4,19,40,8,9,2,8,1,2,2,39,13
63356,63,6,39,37,10,5,1,27,6,1,12,49,13
17356,17,6,22,45,6,5,1,15,3,2,11,60,16
11356,11,9,90,152,31,17,7,51,15,5,27,216,70
10356,10,0,25,28,8,8,2,4,0,3,10,68,10
16356,16,3,11,3,2,1,0,5,0,0,0,1,2
72356,72,4,46,47,16,6,12,9,2,2,13,77,20
26356,26,2,40,11,2,4,0,5,2,1,0,5,7
22356,22,18,89,220,45,7,6,28,13,4,33,136,18
35356,35,27,216,471,100,19,7,32,31,2,46,235,65
68356,68,5,80,157,31,17,4,13,9,2,21,170,46
2B356,2B,1,8,18,4,2,2,17,3,3,13,24,6
62357,62,0,1,14,0,0,1,0,0,3,2,11,2
80357,80,2,15,43,6,2,3,6,3,1,7,53,12
973357,973,1,80,50,5,7,3,2,3,8,4,8,0
02357,02,0,4,12,1,0,0,3,0,0,4,12,3
76357,76,5,28,87,17,4,2,5,3,2,15,67,14
57357,57,4,21,54,4,18,2,15,1,1,8,96,22
59357,59,33,159,282,33,20,8,39,8,5,44,430,96
21357,21,0,5,24,3,6,1,1,0,0,0,22,9
64357,64,0,9,11,1,2,0,5,1,0,2,7,4
60357,60,4,52,69,7,5,3,6,1,4,8,116,14
25357,25,7,56,145,23,19,3,15,5,4,54,129,38
51357,51,8,54,108,7,15,5,12,1,2,18,121,32
54357,54,57,961,787,114,42,25,57,46,28,78,706,163
31357,31,5,59,46,11,4,3,35,11,1,4,31,11
70357,70,9,46,65,12,5,1,10,7,3,8,120,15
55357,55,3,4,10,0,3,0,6,0,1,7,41,4
50357,50,0,12,13,1,0,1,0,0,0,6,14,0
