permis_date,dta,date_actualisation_dta,tous_locaux_visites,presence_amiante,obligation_surveillance,date_derniere_visite,obligation_mesure_taux_empoussierement,obligation_travaux,dta_consultable,lieu_dta_consultable,precision,type,secteur,code,Latitude,Longitude,collectivite
2,,,,,,,,,,,"J'ai répondu à l'enquête mais ce nouveau bâtiment nous a été livré en septembre 2015. Je pense que nous ne sommes pas concernés par ce questionnaire.  Merci d'avance de me préciser si je fais une erreur.

Cordialement                      P. HURTREZ",1ORD,PU,0594969F,50.347713282397216,3.0974782934018164,1
1,OUI,,OUI,NON,NON,,NON,NON,NON,Autres,,1ORD,PR,0594011P,50.886189137185745,2.4257713501229667,1
1,OUI,10/5/2005,OUI,NON,NON,,NON,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0592020A,50.307374715231006,3.3335208045781664,1
1,NON,,,,,,,,,,,1ORD,PU,0595668R,50.270032237999715,3.9419800581391087,1
2,NON,,,,,,,,,,,1ORD,PU,0592459C,50.32958373534955,4.046167062252641,1
1,NON,,,,,,,,,,,LYC,PR,0593114P,50.62796270309429,3.0485743631269435,3
1,OUI,11/27/2013,NON,OUI,OUI,11/27/2013,OUI,NON,OUI,,La prochaine visite de contrôle aura lieu les 7 et 8 Juillet 2016. (Vérification triannuelle des états de conservation des matériaux contenant de l'amiante dit MCA),CLG,PU,0594392D,50.70934262131982,3.2378495967709715,2
1,NON,,,,,,,,,,,1ORD,PU,0595199F,50.20526247187953,3.8349534928169935,1
1,OUI,12/18/2003,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0594486F,50.24198352226163,3.4422603475110964,1
2,,,,,,,,,,,,1ORD,PU,0594473S,50.58573643046849,2.8890034853524713,1
1,NON,,,,,,,,,,,1ORD,PU,0591652A,50.63976593802501,3.0168698267129703,1
2,,,,,,,,,,,"L'école Saint Augustin est une nouvelle école, elle a été construite en 2007 et nous sommes rentrée dans l'école le 1 er Septembre 2008.",1ORD,PR,0596305H,50.69801587702217,3.1704159909207683,1
1,NON,,,,,,,,,,,1ORD,PU,0621611P,50.49340958856838,1.8784153881278798,1
1,NON,,,,,,,,,,,APPL,PU,0596510F,50.36304881625106,3.0846701051197263,1
1,OUI,,OUI,OUI,NON,,NON,NON,OUI,,,CLG,PU,0590164H,51.01970405965845,2.338031178442725,2
2,NON,,,,,,,,,,,CLG,PU,0590157A,50.38314539443764,3.5828661629108627,2
1,NON,,,,,,,,,,,1ORD,PU,0594272Y,50.33288014901853,3.3427952481916763,1
1,NON,,,,,,,,,,,LP,PU,0620192X,50.485659895697104,2.5368632731050225,3
1,NON,,,,,,,,,,,1ORD,PU,0624117N,50.43643046061759,2.774105873770432,1
1,OUI,6/24/2010,OUI,,,,NON,NON,NON,,Je n'ai pas en ma possession le document (DTA) . Les réponses fournies dans ce questionnaire l'ont été par Monsieur l'adjoint à la sécurité de la commune.,1ORD,PU,0591307A,50.61321747231948,2.9639381833622562,1
1,OUI,10/25/2005,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PU,0594243S,50.31207389228197,3.3430706139049535,1
1,NON,,,,,,,,,,,1ORD,PU,0623544R,50.35524821752609,2.7608317799535644,1
1,OUI,12/16/2009,OUI,NON,NON,,NON,NON,OUI,,,1ORD,PU,0596423L,51.026355601684685,2.325257867493756,1
1,NON,,,,,,,,,,,1ORD,PR,0593828R,50.6282334652598,3.0492419829683213,1
2,NON,,,,,,,,,,,CLG,PU,0593234V,50.53340847736127,2.931829619272259,2
1,,,,,,,,,,,"Je n'ai aucune connaissance des résultats !
Je sais qu'un diagnostique a été réalisé...",1ORD,PU,0596653L,50.71544592171289,3.1662309146872483,1
1,NON,,,,,,,,,,,1ORD,PU,0623229Y,50.90530503024554,1.9323980943784025,1
1,NON,,,,,,,,,,,1ORD,PU,0590925K,50.31838947825613,3.3759686666369686,1
1,,,,,,,,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",tous les documents sécurité sont à la mairie de WIMILLE,1ORD,PU,0622769Y,50.741211246416434,1.6253473789635442,1
1,OUI,,,NON,NON,,NON,NON,OUI,,,1ORD,PU,0591011D,50.45976109801029,3.0282840728847464,1
1,OUI,,OUI,NON,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0620860Y,50.87562562102581,1.7430528091510258,1
1,OUI,,,,,,,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)","Le DTA ne m'a jamais été communiqué, malgré mes demandes. Il m'a juste été dit (oralement) qu'il n'y avait pas d'amiante dans l'école.",1ORD,PU,0591984L,50.40334961435497,3.4579496682789035,1
1,,,,,,,,,,,afin de répondre à ce questionnaire contacter directement la mairie,1ORD,PU,0595703D,50.70978130312054,3.135781659477089,1
1,NON,,,,,,,,,,,1ORD,PU,0594589T,50.5709354353883,3.215522629714385,1
1,NON,,,,,,,,,,,1ORD,PU,0590836N,50.61015131431983,3.208053512876058,1
1,NON,,,,,,,,,,,1ORD,PU,0592361W,50.73705456362445,3.1723543968058885,1
1,,,,,,,,,,,,1ORD,PU,0591561B,50.62710157456677,3.0617863569373736,1
1,OUI,1/13/2006,OUI,NON,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",Aucun renseignement en ma possession.,1ORD,PU,0590375M,50.23522192885437,3.212265347076851,1
1,,,,,,,,,,,,1ORD,PU,0622923R,50.46787816330201,2.5662637075504797,1
1,OUI,,OUI,OUI,NON,9/23/1996,NON,NON,OUI,,"Le diagnostic réalisé en 1996 conclut à ""l'absence d'amiante dans les flocages et calorifugeages des locaux visités"" alors que tous les murs  contiennent des plaques en fibrociment sur 1,50 m de hauteur ainsi que la toiture.",1ORD,PU,0595928Y,50.252315273677226,3.5329360724937415,1
1,OUI,10/25/2005,OUI,NON,,,,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0590483E,50.37449564043026,3.510174770151422,1
1,OUI,12/5/2006,OUI,OUI,OUI,,NON,NON,OUI,,,1ORD,PU,0596524W,50.35245621715935,3.1254224068225183,1
1,OUI,6/9/2006,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PU,0591495E,50.12446324115653,3.6868398941277767,1
1,NON,,,,,,,,,,,1ORD,PU,0623879E,50.518330690554095,2.6265197339336286,1
2,NON,,,,,,,,,,,1ORD,PU,0622551L,50.74908789870933,2.1478487418723198,1
1,OUI,6/14/2016,OUI,OUI,NON,,NON,NON,OUI,,Un plan de retrait est en cours avant travaux d'été 2016,CLG,PU,0595190W,50.401912793577786,3.1245508692857875,2
1,OUI,11/8/2006,NON,OUI,NON,,,NON,OUI,,,1ORD,PU,0594903J,50.334012231814974,3.2974998953880874,1
1,OUI,,,OUI,NON,,NON,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0590492P,50.3741674176525,3.5105210087922214,1
1,NON,,,,,,,,,,,1ORD,PU,0622924S,50.426164011994956,2.498910570299189,1
1,OUI,6/27/2006,OUI,OUI,OUI,,NON,NON,OUI,,"L'amiante était présente au niveau d'un local à vélos (plafond tôles fibre ciment) qui a été refait depuis.
Présence d'amiante dans la couverture du bâtiment  (couverture tôles fibre ciment) qui existe toujours mais nous n'avons pas de contact avec cett",1ORD,PU,0592695J,50.28880962030737,4.0300187948378285,1
1,NON,,,,,,,,,,,1ORD,PU,0592070E,50.69525788516432,3.1869617347992545,1
1,NON,,,,,,,,,,,1ORD,PU,0621901E,50.42185296925053,2.4820914618526992,1
1,NON,,,,,,,,,,,1ORD,PU,0620932B,50.44127659713286,2.5162009174627347,1
1,NON,,,,,,,,,,,1ORD,PU,0594457Z,50.70155841089972,2.8430912721739356,1
1,OUI,4/17/2009,OUI,NON,NON,,NON,NON,OUI,,,CLG,PU,0590183D,50.69317852111058,3.164916731917064,2
1,OUI,8/13/2015,OUI,NON,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",Seul le récapitulatif du DTA est disponible à l'école,1ORD,PU,0594320A,51.02112314866836,2.312106217751151,1
1,OUI,3/14/2014,OUI,OUI,OUI,12/3/2015,NON,NON,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)","Nous possédons le dossier de 2014, un exemplaire doit nous être transmis par le Département du Nord
Un prélèvement d'air a été réalisé dans une salle en rénovation (dalles percées) : résultat négatif",CLG,PU,0594523W,50.64140987857976,2.9903214774270563,2
1,OUI,1/28/2013,OUI,NON,NON,,NON,NON,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0594211G,50.366463214007396,3.1064862392587416,1
2,NON,,,,,,,,,,,LP,PU,0590005K,50.36869143604002,3.4913713842348444,3
1,,,,,,,,,,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,CLG,PU,0593490Y,50.29514391734807,3.8026774764786606,2
2,NON,,,,,,,,,,,1ORD,PU,0595310B,50.42496636210605,3.184600894230674,1
1,,,OUI,NON,,,,,NON,,,1ORD,PU,0621614T,50.490911856363155,1.7272849343093484,1
1,OUI,4/6/2011,OUI,OUI,NON,,NON,NON,OUI,,,CLG,PU,0592714E,50.73603904171261,3.189487898174909,2
1,OUI,5/26/2016,OUI,NON,NON,,NON,NON,OUI,,,CLG,PU,0590142J,50.40570806418624,3.287373306596875,2
1,OUI,6/2/2014,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PU,0624122U,50.77114190486764,1.6123794016753523,1
1,NON,,,,,,,,,,,APPL,PU,0623032J,50.27743425555049,2.791314002085445,1
1,OUI,11/21/2006,OUI,OUI,OUI,11/21/2006,OUI,NON,OUI,,"Il y a environ 4 ans les dalles de sol plastique contenant de l'amiante ont été endommagées par une inondation et laissées ainsi durant deux ans . Depuis un parquet les a recouvertes .
Le personnel aimerait savoir si de la poussière d'amiante circule da",1ORD,PU,0622913E,50.51594309248294,2.7852547808955803,1
2,NON,,,,,,,,,,Bâtiment construit il y a 3 ans.,1ORD,PR,0593970V,50.741967684489936,3.0797655481421695,1
1,NON,,,,,,,,,,,1ORD,PU,0621994F,50.339501213389156,1.943961181752176,1
2,,,,,,,,,,,,1ORD,PR,0593759R,50.536589728198365,3.086380245700002,1
1,NON,,,,,,,,,,,1ORD,PU,0622253M,50.46188155951294,2.9497505547766454,1
1,OUI,6/14/2012,OUI,OUI,OUI,6/5/2015,NON,NON,OUI,,,CLG,PU,0595171A,50.373869009426926,3.0855529862006468,2
2,NON,,,,,,,,,,,1ORD,PU,0622774D,50.44696461073491,2.6442714240241663,1
1,NON,,,,,,,,,,,APPL,PU,0590409Z,50.374897600375874,3.0619044783140836,1
0,,,,,,,,,,,"Désolée de ne pouvoir répondre à ces questions, seule la municipalité dispose de réponses.",1ORD,PU,0591692U,50.609613612257526,3.0103056590901294,1
1,OUI,6/15/2016,OUI,,,,,,,,,1ORD,PU,0592343B,50.71447374022746,3.1691773205659666,1
1,OUI,4/1/2015,OUI,OUI,NON,,NON,OUI,OUI,,De nombreuses mesures et travaux ont déjà été réalisés,LYC,PU,0590215N,50.73084988775561,3.1643097626086263,3
1,OUI,2/13/2014,OUI,OUI,OUI,2/5/2014,NON,NON,OUI,,,1ORD,PU,0620352W,50.45593797148379,2.947069456710417,1
1,OUI,3/1/2007,OUI,OUI,OUI,,NON,NON,OUI,,,1ORD,PU,0621093B,50.97683032788658,2.043538221483027,1
1,OUI,6/22/2006,OUI,NON,NON,12/28/2005,NON,NON,OUI,,,1ORD,PU,0590850D,50.448823864529636,3.587723690033028,1
1,OUI,6/13/2016,OUI,OUI,NON,,NON,NON,OUI,,,CLG,PU,0620194Z,50.783279143376866,1.944934217790362,2
2,OUI,10/27/2009,OUI,NON,NON,,NON,NON,OUI,Autres,,CLG,PU,0594168K,50.292663463135874,3.9204069631633063,2
0,,,,,,,,,,,"Bonjour,
Je suis la nouvelle directrice de l'école et je n'ai aucun élément à vous communiquer car je n'ai aucune information à ce sujet. 
Je vais informer mon IEN de ce problème.
Cordialement,
Madame Hanicot.",1ORD,PU,0592853F,50.63192167644936,3.071810448530936,1
1,OUI,,OUI,OUI,OUI,,,NON,OUI,,,1ORD,PU,0593639K,50.452922756434276,3.582591638313465,1
1,OUI,10/19/2015,OUI,OUI,NON,,NON,NON,OUI,,"Le DTA que nous avons actuellement en possession dans notre établissement ne concerne que le bâtiment externat.
Nous attendons les résultats des autres locaux, suite aux différents prélèvements réalisés en 2015.
merci",CLG,PU,0620104B,50.570629562012044,1.9052833298167533,2
1,NON,,,,,,,,,,,1ORD,PU,0591769C,50.04684448749009,3.4158528010563427,1
1,OUI,,OUI,NON,NON,,NON,NON,OUI,,,CLG,PU,0622864B,50.27517239207418,2.7891502807308517,2
1,NON,,,,,,,,,,,1ORD,PU,0621302D,50.43967276218258,3.059636591904681,1
1,OUI,6/30/2015,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,CLG,PU,0622261W,50.276389539623395,2.2847019206027017,2
2,NON,,,,,,,,,,,1ORD,PU,0622015D,50.38313970462975,2.0826110713858825,1
1,OUI,1/28/2005,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0591088M,50.334563155488,3.3442304220945425,1
1,OUI,11/10/2014,OUI,NON,NON,,NON,NON,OUI,,,CLG,PU,0592715F,50.36506090635376,3.5320595657419096,2
1,NON,,,,,,,,,,,1ORD,PU,0590313V,50.15072912309122,3.617162448801524,1
1,,,,,,,,,NON,,Je n'ai aucune information concernant le DTA et je suis donc incapable de répondre aux questions...,1ORD,PU,0590939A,50.39357662727272,3.1296154379684737,1
2,NON,,,,,,,,,,,1ORD,PU,0594692E,50.26334535009053,3.3165450292605536,1
1,OUI,12/14/1998,OUI,NON,NON,,NON,NON,OUI,,,1ORD,PU,0596544T,50.66763490594059,2.907885945251261,1
1,OUI,2/20/2004,OUI,OUI,OUI,,OUI,NON,OUI,,,CLG,PU,0622946R,50.517890533634386,2.7882000741563964,2
1,OUI,6/24/2004,OUI,OUI,NON,,NON,NON,OUI,,"Dans la lettre jointe au rapport il est précisé   "" qu en l état actuel les personnels enseignants administratifs ou techniques ainsi que les élèves ne subissent pas de risques dus à une exposition passive à des matériaux contenant de l amiante.Concernant",CLG,PU,0620219B,50.41995369694522,2.788046427719581,2
1,OUI,11/30/2005,OUI,OUI,NON,,NON,NON,OUI,,"La présence d'amiante a été constatée :
. Dans un local technique (sous le préau) au niveau d'une canalisation ; local réservé pour le stockage de matériel.
. A la chaufferie au niveau de la porte coupe-feu qui a été remplacée en août 2011",1ORD,PU,0621070B,50.91573782891107,1.7689082444071442,1
2,OUI,12/23/2015,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PR,0594030K,50.61184904342579,2.9758108773391974,1
2,NON,,,,,,,,,,,CLG,PU,0594303G,50.40095513807872,3.657793397231465,2
1,OUI,6/1/2016,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,LYC,PU,0590086Y,50.54304663719685,2.981013207599209,3
2,NON,,,,,,,,,,,1ORD,PU,0621066X,50.917179020128025,1.714269874483716,1
1,OUI,9/29/2009,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PR,0593781P,50.701574603770325,3.097141569424977,1
1,NON,,,,,,,,,,,1ORD,PU,0590310S,50.12284665625205,3.9243892438785206,1
1,OUI,12/2/2015,OUI,OUI,NON,,NON,NON,OUI,,,CLG,PR,0593171B,50.1675522063398,3.2354994121829748,2
1,OUI,8/3/2015,OUI,OUI,OUI,8/3/2015,OUI,OUI,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0590724S,50.38937104572864,3.526372960984044,1
1,OUI,2/16/2007,OUI,OUI,OUI,2/16/2007,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",Je possède une fiche récapitulative;,1ORD,PU,0595503L,51.008468912503936,2.3081494297110283,1
1,OUI,12/15/2005,OUI,OUI,NON,,NON,NON,OUI,,,1ORD,PU,0590823Z,50.085434296465216,3.3727551525827524,1
1,OUI,2/21/2006,OUI,OUI,NON,2/21/2006,,NON,OUI,,,1ORD,PU,0595035C,50.621593437038754,3.0696104805090227,1
1,OUI,,OUI,NON,NON,,NON,NON,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,CLG,PU,0623759Z,50.97603136273885,2.0424026631654115,2
1,NON,,,,,,,,,,,1ORD,PR,0594131V,50.688172680693725,3.1443230299641565,1
1,,,,,,,,,NON,,,1ORD,PU,0595213W,50.642650576836154,3.0989130752862644,1
1,OUI,1/7/2014,OUI,OUI,OUI,5/18/2016,NON,NON,OUI,,,CLG,PU,0593683H,50.11479324527043,3.2157087516844314,2
1,OUI,1/26/2007,OUI,OUI,NON,,OUI,NON,OUI,,,LP,PU,0594532F,50.415396744510296,3.0508943837115776,3
1,NON,,,,,,,,,,,1ORD,PU,0594714D,51.02490124167821,2.357568376363848,1
1,NON,,,,,,,,,,,1ORD,PU,0591217C,50.01873378956143,4.046629814874747,1
1,NON,,,,,,,,,,,1ORD,PR,0593925W,50.391438890058616,3.483245579573629,1
1,NON,,,,,,,,,,,1ORD,PU,0592682V,50.638277593194076,3.1134453429419917,1
1,NON,,,,,,,,,,,1ORD,PU,0624015C,50.439266093840935,2.6846307524138937,1
1,NON,,,,,,,,,,,1ORD,PU,0620981E,50.48276486564225,2.6612131024752586,1
2,,,,,,,,,,,,CLG,PU,0595328W,50.629428539836255,3.1303241808900117,2
1,OUI,7/6/2004,OUI,OUI,NON,,NON,NON,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0595061F,50.63544765022772,3.134485640366081,1
1,OUI,9/15/2015,OUI,OUI,OUI,6/8/2016,OUI,NON,OUI,,"Présence d'amiante au niveau des dalles de sols et certains murs. 
Le bâtiment est touché comme les logements de fonction",CLG,PU,0593168Y,50.63974827441993,3.0666960589390277,2
2,NON,,,,,,,,,,,1ORD,PU,0591347U,50.25694178764738,3.9069247141689916,1
1,NON,,,,,,,,,,,LYC,PR,0592963A,50.68701887974902,3.171045359581456,3
1,NON,,,,,,,,,,,1ORD,PU,0594850B,50.143410913493355,3.5096104931848844,1
1,NON,,,,,,,,,,,1ORD,PU,0622991P,50.875622500774575,1.9788144348362204,1
1,NON,,,,,,,,,,,1ORD,PU,0591261A,50.26710413005671,3.713746341139408,1
1,OUI,6/15/2015,OUI,OUI,OUI,6/15/2015,NON,NON,OUI,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,CLG,PU,0620073T,50.92416199075834,1.883881138369218,2
1,NON,,,,,,,,,,,1ORD,PR,0622687J,50.94571647627953,2.1211331334583483,1
1,OUI,11/7/1996,OUI,OUI,NON,,NON,OUI,OUI,,TRAVAUX PLAFOND R3 DU SITE COLLÈGE A ÉTÉ FAIT EN 1999,LP,PR,0622195Z,50.51621819131665,2.1386755956424253,3
1,OUI,8/21/2008,OUI,OUI,OUI,,NON,NON,OUI,,,CLG,PU,0594636U,50.742787702092436,2.7366276677937784,2
1,,,,,,,,,NON,,"je n'ai pas connaissance d'un DTA. 
veuillez vous renseigner auprès de la mairie.",1ORD,PU,0622405C,50.738069058695594,1.6063614973116964,1
1,OUI,10/20/2005,OUI,OUI,NON,,NON,NON,OUI,,"L'école est partagée en deux structures. je ne possède aucune information pour la maternelle Stéphenson. Le DTA doit être en mairie. Sur le document que j'ai en ma possession pour l'école Franklin, il n'y a pas de conclusion spécifique, il mentionne uniqu",1ORD,PU,0623548V,50.944543909376314,1.8483497971631941,1
1,NON,,,,,,,,,,,1ORD,PU,0591528R,50.11795757436928,4.083122881292404,1
1,OUI,2/19/2007,OUI,OUI,NON,,NON,NON,OUI,,"Depuis 2007, les locaux se sont bien dégradés avec très peu de travaux effectués par la municipalité.Les murs du préfabriqué servant de salle de motricité  se dégradent. La toiture de l'école est défaillante avec de multiples fuites aux dalles de plafond.",1ORD,PU,0594960W,50.43731886942839,3.0968053342788324,1
1,OUI,3/26/2008,OUI,OUI,NON,,NON,NON,OUI,,,LYC,PU,0620070P,50.49085621772703,2.947592775099765,3
1,,,,,,,,,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0592057R,50.6966890538685,3.1803465294395856,1
1,,,,,,,,,,,"Je n'ai pas d'information concernant ce dossier, merci de vous adresser aux services de la mairie de douai.",APPL,PU,0590934V,50.37060288046296,3.0803032060214366,1
1,OUI,11/3/2005,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0592138D,50.56282447894407,2.90351534380966,1
1,OUI,11/21/2013,OUI,OUI,NON,,NON,NON,OUI,,,LYC,PU,0590143K,50.662012387137,3.0864196072483905,3
1,OUI,5/4/2005,OUI,OUI,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0592137C,50.56308785995271,2.902887798822736,1
1,OUI,9/7/2009,OUI,NON,NON,,NON,NON,NON,"Collectivité locale de rattachement (Mairie, Conseil départemental, Conseil régional)",,1ORD,PU,0594327H,50.68457247988882,3.2049891135706328,1
1,NON,,,,,,,,,,,1ORD,PU,0595927X,50.139434815552505,3.3808496522108764,1
1,OUI,6/1/2016,OUI,OUI,NON,,NON,NON,OUI,,,CLG,PU,0593660H,50.60889499377326,3.0067147312333664,2
1,OUI,11/17/2005,OUI,OUI,NON,,NON,OUI,OUI,,Des travaux ont été effectué pour sécuriser les salles où les dalles de sol étaient dégradées ou susceptibles de le devenir.,1ORD,PU,0621050E,50.94689409351347,1.823096394578387,1
1,OUI,1/13/2006,OUI,OUI,NON,,NON,NON,OUI,,,LP,PU,0620188T,50.938488881883785,1.8741869686495092,3
2,,,,,,,,,,,,1ORD,PU,0596784D,50.6690341949259,3.2007643099364613,1
1,NON,,,,,,,,,,,1ORD,PU,0592580J,50.63380781378932,3.2395110666137303,1
1,NON,,,,,,,,,,,1ORD,PU,0594708X,50.34487520133782,3.2035784157607687,1
1,NON,,,,,,,,,,,1ORD,PU,0594958U,51.02201964219776,2.3586564844808198,1
1,OUI,11/17/2015,OUI,OUI,NON,,NON,NON,OUI,,il s'agit essentiellement d'amiante inerte en appui de fenêtres et de dalles de toiture,CLG,PR,0595398X,50.68036495831888,3.106806319995962,2
1,OUI,3/29/2016,,OUI,OUI,3/29/2016,NON,OUI,OUI,,"Des mesures du taux d'empoussièrementont été effectuées ( Rapport daté du 06/06/2016)

Une assistance à maîtrise d'ouvrage doit être mise en oeuvre afin d'accompagner la collectivité dans cette mission ( action corrective de second niveau) en vue de d",1ORD,PU,0596402N,50.474466274647504,3.5260225716542672,1
1,NON,,,,,,,,,,,LP,PR,0592973L,50.697307392167595,3.1740022251596947,3
1,OUI,12/1/2004,OUI,NON,NON,,NON,NON,OUI,,,1ORD,PU,0595431H,50.36652796802157,3.5588646243660658,1
1,OUI,11/17/2015,OUI,OUI,NON,,NON,NON,OUI,,"il s'agit essentiellement d'amiante inerte en appuis de fenêtres et dalles de toiture, il en a été trouvé d'un peu plus volatile en isolation de tuyaux dans des greniers inaccesible au public",LYC,PR,0593225K,50.68019856406294,3.1072494490559386,3
1,OUI,,OUI,OUI,,,,NON,OUI,,,1ORD,PU,0594332N,50.62735745497621,3.0597253755002547,1
