LibSubCom,code_commune,CodNuaListe,NbVoix,score
Villers-Bretonneux,80799,LSOC,119,5.65
Villers-Bretonneux,80799,LUDI,431,20.46
Villers-Bretonneux,80799,LEXD,29,1.38
Villers-Bretonneux,80799,LFI,487,23.11
Albi,81004,LUDI,3873,19.3
Albi,81004,LDLF,1084,5.4
Albi,81004,LRN,4925,24.54
Albi,81004,LVEC,1460,7.28
Albi,81004,LREM,4850,24.17
Albi,81004,LUC,3874,19.31
Aussillon,81021,LREG,130,4.81
Aussillon,81021,LRN,913,33.75
Aussillon,81021,LLR,734,27.13
Aussillon,81021,LREM,928,34.31
Carmaux,81060,LEXG,35,0.82
Carmaux,81060,LFI,1162,27.3
Carmaux,81060,LLR,1003,23.57
Carmaux,81060,LGJ,1146,26.93
Carmaux,81060,LUDI,910,21.38
Castres,81065,LVEC,4981,27.01
Castres,81065,LUC,13158,71.36
Castres,81065,LDIV,301,1.63
Gaillac,81099,LUD,2775,43.65
Gaillac,81099,LREM,3583,56.35
Graulhet,81105,LGJ,1183,21.49
Graulhet,81105,LFI,1197,21.74
Graulhet,81105,LDVG,367,6.67
Graulhet,81105,LMDM,51,0.93
Graulhet,81105,LVEC,368,6.68
Graulhet,81105,LLR,1018,18.49
Graulhet,81105,LRN,1321,24.0
Labruguière,81120,LRN,831,27.54
Labruguière,81120,LUC,641,21.25
Labruguière,81120,LUDI,659,21.84
Labruguière,81120,LREM,838,27.78
Labruguière,81120,LECO,0,0.0
Labruguière,81120,LMDM,48,1.59
Lavaur,81140,LEXD,137,2.68
Lavaur,81140,LUC,2100,41.1
Lavaur,81140,LSOC,793,15.52
Lavaur,81140,LECO,30,0.59
Lavaur,81140,LUC,2050,40.12
Lescure-d'Albigeois,81144,LUC,947,44.13
Lescure-d'Albigeois,81144,LDIV,4,0.19
Lescure-d'Albigeois,81144,LRN,1195,55.68
Lisle-sur-Tarn,81145,LDLF,276,11.87
Lisle-sur-Tarn,81145,LLR,975,41.92
Lisle-sur-Tarn,81145,LREG,165,7.09
Lisle-sur-Tarn,81145,LUC,910,39.12
Mazamet,81163,LUDI,995,22.35
Mazamet,81163,LREM,1304,29.29
Mazamet,81163,LUC,1037,23.29
Mazamet,81163,LLR,1029,23.11
Mazamet,81163,LCOM,45,1.01
Mazamet,81163,LEXG,42,0.94
Rabastens,81220,LREM,2179,82.1
Rabastens,81220,LDIV,475,17.9
Saint-Juéry,81257,LVEC,231,7.5
Saint-Juéry,81257,LSOC,235,7.63
Saint-Juéry,81257,LLR,612,19.87
Saint-Juéry,81257,LCOM,37,1.2
Saint-Juéry,81257,LUC,618,20.06
Saint-Juéry,81257,LUC,625,20.29
Saint-Juéry,81257,LFI,722,23.44
Saint-Sulpice la Pointe,81271,LUG,324,8.58
Saint-Sulpice la Pointe,81271,LDVG,320,8.48
Saint-Sulpice la Pointe,81271,LEXD,61,1.62
Saint-Sulpice la Pointe,81271,LRN,1059,28.05
Saint-Sulpice la Pointe,81271,LUC,852,22.57
Saint-Sulpice la Pointe,81271,LDVG,321,8.5
Saint-Sulpice la Pointe,81271,LLR,838,22.2
Saïx,81273,LUDI,1627,95.37
Saïx,81273,LMDM,79,4.63
Albi,81004,LUDI,3873,19.3
Albi,81004,LDLF,1084,5.4
Albi,81004,LRN,4925,24.54
Albi,81004,LVEC,1460,7.28
Albi,81004,LREM,4850,24.17
Albi,81004,LUC,3874,19.31
Aussillon,81021,LREG,130,4.81
Aussillon,81021,LRN,913,33.75
Aussillon,81021,LLR,734,27.13
Aussillon,81021,LREM,928,34.31
Carmaux,81060,LEXG,35,0.82
Carmaux,81060,LFI,1162,27.3
Carmaux,81060,LLR,1003,23.57
Carmaux,81060,LGJ,1146,26.93
Carmaux,81060,LUDI,910,21.38
Castres,81065,LVEC,4981,27.01
Castres,81065,LUC,13158,71.36
Castres,81065,LDIV,301,1.63
Gaillac,81099,LUD,2775,43.65
Gaillac,81099,LREM,3583,56.35
Graulhet,81105,LGJ,1183,21.49
Graulhet,81105,LFI,1197,21.74
Graulhet,81105,LDVG,367,6.67
Graulhet,81105,LMDM,51,0.93
Graulhet,81105,LVEC,368,6.68
Graulhet,81105,LLR,1018,18.49
Graulhet,81105,LRN,1321,24.0
Labruguière,81120,LRN,831,27.54
Labruguière,81120,LUC,641,21.25
Labruguière,81120,LUDI,659,21.84
Labruguière,81120,LREM,838,27.78
Labruguière,81120,LECO,0,0.0
Labruguière,81120,LMDM,48,1.59
Lavaur,81140,LEXD,137,2.68
Lavaur,81140,LUC,2100,41.1
Lavaur,81140,LSOC,793,15.52
Lavaur,81140,LECO,30,0.59
Lavaur,81140,LUC,2050,40.12
Lescure-d'Albigeois,81144,LUC,947,44.13
Lescure-d'Albigeois,81144,LDIV,4,0.19
Lescure-d'Albigeois,81144,LRN,1195,55.68
Lisle-sur-Tarn,81145,LDLF,276,11.87
Lisle-sur-Tarn,81145,LLR,975,41.92
Lisle-sur-Tarn,81145,LREG,165,7.09
Lisle-sur-Tarn,81145,LUC,910,39.12
Mazamet,81163,LUDI,995,22.35
Mazamet,81163,LREM,1304,29.29
Mazamet,81163,LUC,1037,23.29
Mazamet,81163,LLR,1029,23.11
Mazamet,81163,LCOM,45,1.01
Mazamet,81163,LEXG,42,0.94
Rabastens,81220,LREM,2179,82.1
Rabastens,81220,LDIV,475,17.9
Saint-Juéry,81257,LVEC,231,7.5
Saint-Juéry,81257,LSOC,235,7.63
Saint-Juéry,81257,LLR,612,19.87
Saint-Juéry,81257,LCOM,37,1.2
Saint-Juéry,81257,LUC,618,20.06
Saint-Juéry,81257,LUC,625,20.29
Saint-Juéry,81257,LFI,722,23.44
Saint-Sulpice la Pointe,81271,LUG,324,8.58
Saint-Sulpice la Pointe,81271,LDVG,320,8.48
Saint-Sulpice la Pointe,81271,LEXD,61,1.62
Saint-Sulpice la Pointe,81271,LRN,1059,28.05
Saint-Sulpice la Pointe,81271,LUC,852,22.57
Saint-Sulpice la Pointe,81271,LDVG,321,8.5
Saint-Sulpice la Pointe,81271,LLR,838,22.2
Saïx,81273,LUDI,1627,95.37
Saïx,81273,LMDM,79,4.63
Albi,81004,LUDI,3873,19.3
Albi,81004,LDLF,1084,5.4
Albi,81004,LRN,4925,24.54
Albi,81004,LVEC,1460,7.28
Albi,81004,LREM,4850,24.17
Albi,81004,LUC,3874,19.31
Aussillon,81021,LREG,130,4.81
Aussillon,81021,LRN,913,33.75
Aussillon,81021,LLR,734,27.13
Aussillon,81021,LREM,928,34.31
Carmaux,81060,LEXG,35,0.82
Carmaux,81060,LFI,1162,27.3
Carmaux,81060,LLR,1003,23.57
Carmaux,81060,LGJ,1146,26.93
Carmaux,81060,LUDI,910,21.38
Castres,81065,LVEC,4981,27.01
Castres,81065,LUC,13158,71.36
Castres,81065,LDIV,301,1.63
Gaillac,81099,LUD,2775,43.65
Gaillac,81099,LREM,3583,56.35
Graulhet,81105,LGJ,1183,21.49
Graulhet,81105,LFI,1197,21.74
Graulhet,81105,LDVG,367,6.67
Graulhet,81105,LMDM,51,0.93
Graulhet,81105,LVEC,368,6.68
Graulhet,81105,LLR,1018,18.49
Graulhet,81105,LRN,1321,24.0
Labruguière,81120,LRN,831,27.54
Labruguière,81120,LUC,641,21.25
Labruguière,81120,LUDI,659,21.84
Labruguière,81120,LREM,838,27.78
Labruguière,81120,LECO,0,0.0
Labruguière,81120,LMDM,48,1.59
Lavaur,81140,LEXD,137,2.68
Lavaur,81140,LUC,2100,41.1
Lavaur,81140,LSOC,793,15.52
Lavaur,81140,LECO,30,0.59
Lavaur,81140,LUC,2050,40.12
Lescure-d'Albigeois,81144,LUC,947,44.13
Lescure-d'Albigeois,81144,LDIV,4,0.19
Lescure-d'Albigeois,81144,LRN,1195,55.68
Lisle-sur-Tarn,81145,LDLF,276,11.87
Lisle-sur-Tarn,81145,LLR,975,41.92
Lisle-sur-Tarn,81145,LREG,165,7.09
Lisle-sur-Tarn,81145,LUC,910,39.12
Mazamet,81163,LUDI,995,22.35
Mazamet,81163,LREM,1304,29.29
Mazamet,81163,LUC,1037,23.29
Mazamet,81163,LLR,1029,23.11
Mazamet,81163,LCOM,45,1.01
Mazamet,81163,LEXG,42,0.94
Rabastens,81220,LREM,2179,82.1
Rabastens,81220,LDIV,475,17.9
Saint-Juéry,81257,LVEC,231,7.5
Saint-Juéry,81257,LSOC,235,7.63
Saint-Juéry,81257,LLR,612,19.87
Saint-Juéry,81257,LCOM,37,1.2
Saint-Juéry,81257,LUC,618,20.06
Saint-Juéry,81257,LUC,625,20.29
Saint-Juéry,81257,LFI,722,23.44
Saint-Sulpice la Pointe,81271,LUG,324,8.58
Saint-Sulpice la Pointe,81271,LDVG,320,8.48
Saint-Sulpice la Pointe,81271,LEXD,61,1.62
Saint-Sulpice la Pointe,81271,LRN,1059,28.05
Saint-Sulpice la Pointe,81271,LUC,852,22.57
Saint-Sulpice la Pointe,81271,LDVG,321,8.5
Saint-Sulpice la Pointe,81271,LLR,838,22.2
Saïx,81273,LUDI,1627,95.37
Saïx,81273,LMDM,79,4.63
Albi,81004,LUDI,3873,19.3
Albi,81004,LDLF,1084,5.4
Albi,81004,LRN,4925,24.54
Albi,81004,LVEC,1460,7.28
Albi,81004,LREM,4850,24.17
Albi,81004,LUC,3874,19.31
Aussillon,81021,LREG,130,4.81
Aussillon,81021,LRN,913,33.75
Aussillon,81021,LLR,734,27.13
Aussillon,81021,LREM,928,34.31
Carmaux,81060,LEXG,35,0.82
Carmaux,81060,LFI,1162,27.3
Carmaux,81060,LLR,1003,23.57
Carmaux,81060,LGJ,1146,26.93
Carmaux,81060,LUDI,910,21.38
Castres,81065,LVEC,4981,27.01
Castres,81065,LUC,13158,71.36
Castres,81065,LDIV,301,1.63
Gaillac,81099,LUD,2775,43.65
Gaillac,81099,LREM,3583,56.35
Graulhet,81105,LGJ,1183,21.49
Graulhet,81105,LFI,1197,21.74
Graulhet,81105,LDVG,367,6.67
Graulhet,81105,LMDM,51,0.93
Graulhet,81105,LVEC,368,6.68
Graulhet,81105,LLR,1018,18.49
Graulhet,81105,LRN,1321,24.0
Labruguière,81120,LRN,831,27.54
Labruguière,81120,LUC,641,21.25
Labruguière,81120,LUDI,659,21.84
Labruguière,81120,LREM,838,27.78
Labruguière,81120,LECO,0,0.0
Labruguière,81120,LMDM,48,1.59
Lavaur,81140,LEXD,137,2.68
Lavaur,81140,LUC,2100,41.1
Lavaur,81140,LSOC,793,15.52
Lavaur,81140,LECO,30,0.59
Lavaur,81140,LUC,2050,40.12
Lescure-d'Albigeois,81144,LUC,947,44.13
Lescure-d'Albigeois,81144,LDIV,4,0.19
Lescure-d'Albigeois,81144,LRN,1195,55.68
Lisle-sur-Tarn,81145,LDLF,276,11.87
Lisle-sur-Tarn,81145,LLR,975,41.92
Lisle-sur-Tarn,81145,LREG,165,7.09
Lisle-sur-Tarn,81145,LUC,910,39.12
Mazamet,81163,LUDI,995,22.35
Mazamet,81163,LREM,1304,29.29
Mazamet,81163,LUC,1037,23.29
Mazamet,81163,LLR,1029,23.11
Mazamet,81163,LCOM,45,1.01
Mazamet,81163,LEXG,42,0.94
Rabastens,81220,LREM,2179,82.1
Rabastens,81220,LDIV,475,17.9
Saint-Juéry,81257,LVEC,231,7.5
Saint-Juéry,81257,LSOC,235,7.63
Saint-Juéry,81257,LLR,612,19.87
Saint-Juéry,81257,LCOM,37,1.2
Saint-Juéry,81257,LUC,618,20.06
Saint-Juéry,81257,LUC,625,20.29
Saint-Juéry,81257,LFI,722,23.44
Saint-Sulpice la Pointe,81271,LUG,324,8.58
Saint-Sulpice la Pointe,81271,LDVG,320,8.48
Saint-Sulpice la Pointe,81271,LEXD,61,1.62
Saint-Sulpice la Pointe,81271,LRN,1059,28.05
Saint-Sulpice la Pointe,81271,LUC,852,22.57
Saint-Sulpice la Pointe,81271,LDVG,321,8.5
Saint-Sulpice la Pointe,81271,LLR,838,22.2
Saïx,81273,LUDI,1627,95.37
Saïx,81273,LMDM,79,4.63
Beaumont-de-Lomagne,82013,LRN,571,35.87
Beaumont-de-Lomagne,82013,LUC,398,25.0
Beaumont-de-Lomagne,82013,LUC,406,25.5
Beaumont-de-Lomagne,82013,LUG,128,8.04
Beaumont-de-Lomagne,82013,LDLF,82,5.15
Beaumont-de-Lomagne,82013,LDIV,7,0.44
Bressols,82025,LDVG,147,8.06
Bressols,82025,LCOM,21,1.15
Bressols,82025,LLR,415,22.75
Bressols,82025,LUC,418,22.92
Bressols,82025,LDVG,138,7.57
Bressols,82025,LRN,685,37.55
Castelsarrasin,82033,LDIV,43,0.72
Castelsarrasin,82033,LUD,5645,94.94
Castelsarrasin,82033,LMDM,258,4.34
Caussade,82037,LREM,1368,45.46
Caussade,82037,LVEC,380,12.63
Caussade,82037,LUD,1222,40.61
Caussade,82037,LDIV,39,1.3
Grisolles,82075,LUC,481,27.66
Grisolles,82075,LRN,746,42.9
Grisolles,82075,LUC,512,29.44
Labastide-Saint-Pierre,82079,LEXD,264,15.6
Labastide-Saint-Pierre,82079,LVEC,1428,84.4
Moissac,82112,LMDM,188,3.47
Moissac,82112,LUG,1135,20.97
Moissac,82112,LREM,4089,75.55
Montauban,82121,LGJ,4396,17.69
Montauban,82121,LREM,4796,19.3
Montauban,82121,LUC,4118,16.57
Montauban,82121,LSOC,1343,5.41
Montauban,82121,LLR,4145,16.68
Montauban,82121,LRN,6048,24.34
Montbeton,82124,LFI,876,49.83
Montbeton,82124,LLR,882,50.17
Montech,82125,LLR,771,28.24
Montech,82125,LUDI,808,29.6
Montech,82125,LREM,928,33.99
Montech,82125,LDVD,223,8.17
Nègrepelisse,82134,LUG,194,8.25
Nègrepelisse,82134,LEXG,18,0.77
Nègrepelisse,82134,LREM,699,29.73
Nègrepelisse,82134,LMDM,36,1.53
Nègrepelisse,82134,LSOC,200,8.51
Nègrepelisse,82134,LUC,615,26.16
Nègrepelisse,82134,LUC,589,25.05
Saint-Etienne-de-Tulmont,82161,LRDG,341,19.22
Saint-Etienne-de-Tulmont,82161,LEXD,82,4.62
Saint-Etienne-de-Tulmont,82161,LUC,1351,76.16
Valence,82186,LLR,761,35.28
Valence,82186,LVEC,245,11.36
Valence,82186,LRN,1151,53.36
Verdun-sur-Garonne,82190,LDVC,15,0.7
Verdun-sur-Garonne,82190,LREM,2116,99.3
Beaumont-de-Lomagne,82013,LRN,571,35.87
Beaumont-de-Lomagne,82013,LUC,398,25.0
Beaumont-de-Lomagne,82013,LUC,406,25.5
Beaumont-de-Lomagne,82013,LUG,128,8.04
Beaumont-de-Lomagne,82013,LDLF,82,5.15
Beaumont-de-Lomagne,82013,LDIV,7,0.44
Bressols,82025,LDVG,147,8.06
Bressols,82025,LCOM,21,1.15
Bressols,82025,LLR,415,22.75
Bressols,82025,LUC,418,22.92
Bressols,82025,LDVG,138,7.57
Bressols,82025,LRN,685,37.55
Castelsarrasin,82033,LDIV,43,0.72
Castelsarrasin,82033,LUD,5645,94.94
Castelsarrasin,82033,LMDM,258,4.34
Caussade,82037,LREM,1368,45.46
Caussade,82037,LVEC,380,12.63
Caussade,82037,LUD,1222,40.61
Caussade,82037,LDIV,39,1.3
Grisolles,82075,LUC,481,27.66
Grisolles,82075,LRN,746,42.9
Grisolles,82075,LUC,512,29.44
Labastide-Saint-Pierre,82079,LEXD,264,15.6
Labastide-Saint-Pierre,82079,LVEC,1428,84.4
Moissac,82112,LMDM,188,3.47
Moissac,82112,LUG,1135,20.97
Moissac,82112,LREM,4089,75.55
Montauban,82121,LGJ,4396,17.69
Montauban,82121,LREM,4796,19.3
Montauban,82121,LUC,4118,16.57
Montauban,82121,LSOC,1343,5.41
Montauban,82121,LLR,4145,16.68
Montauban,82121,LRN,6048,24.34
Montbeton,82124,LFI,876,49.83
Montbeton,82124,LLR,882,50.17
Montech,82125,LLR,771,28.24
Montech,82125,LUDI,808,29.6
Montech,82125,LREM,928,33.99
Montech,82125,LDVD,223,8.17
Nègrepelisse,82134,LUG,194,8.25
Nègrepelisse,82134,LEXG,18,0.77
Nègrepelisse,82134,LREM,699,29.73
Nègrepelisse,82134,LMDM,36,1.53
Nègrepelisse,82134,LSOC,200,8.51
Nègrepelisse,82134,LUC,615,26.16
Nègrepelisse,82134,LUC,589,25.05
Saint-Etienne-de-Tulmont,82161,LRDG,341,19.22
Saint-Etienne-de-Tulmont,82161,LEXD,82,4.62
Saint-Etienne-de-Tulmont,82161,LUC,1351,76.16
Valence,82186,LLR,761,35.28
Valence,82186,LVEC,245,11.36
Valence,82186,LRN,1151,53.36
Verdun-sur-Garonne,82190,LDVC,15,0.7
Verdun-sur-Garonne,82190,LREM,2116,99.3
Beaumont-de-Lomagne,82013,LRN,571,35.87
Beaumont-de-Lomagne,82013,LUC,398,25.0
Beaumont-de-Lomagne,82013,LUC,406,25.5
Beaumont-de-Lomagne,82013,LUG,128,8.04
Beaumont-de-Lomagne,82013,LDLF,82,5.15
Beaumont-de-Lomagne,82013,LDIV,7,0.44
Bressols,82025,LDVG,147,8.06
Bressols,82025,LCOM,21,1.15
Bressols,82025,LLR,415,22.75
Bressols,82025,LUC,418,22.92
Bressols,82025,LDVG,138,7.57
Bressols,82025,LRN,685,37.55
Castelsarrasin,82033,LDIV,43,0.72
Castelsarrasin,82033,LUD,5645,94.94
Castelsarrasin,82033,LMDM,258,4.34
Caussade,82037,LREM,1368,45.46
Caussade,82037,LVEC,380,12.63
Caussade,82037,LUD,1222,40.61
Caussade,82037,LDIV,39,1.3
Grisolles,82075,LUC,481,27.66
Grisolles,82075,LRN,746,42.9
Grisolles,82075,LUC,512,29.44
Labastide-Saint-Pierre,82079,LEXD,264,15.6
Labastide-Saint-Pierre,82079,LVEC,1428,84.4
Moissac,82112,LMDM,188,3.47
Moissac,82112,LUG,1135,20.97
Moissac,82112,LREM,4089,75.55
Montauban,82121,LGJ,4396,17.69
Montauban,82121,LREM,4796,19.3
Montauban,82121,LUC,4118,16.57
Montauban,82121,LSOC,1343,5.41
Montauban,82121,LLR,4145,16.68
Montauban,82121,LRN,6048,24.34
Montbeton,82124,LFI,876,49.83
Montbeton,82124,LLR,882,50.17
Montech,82125,LLR,771,28.24
Montech,82125,LUDI,808,29.6
Montech,82125,LREM,928,33.99
Montech,82125,LDVD,223,8.17
Nègrepelisse,82134,LUG,194,8.25
Nègrepelisse,82134,LEXG,18,0.77
Nègrepelisse,82134,LREM,699,29.73
Nègrepelisse,82134,LMDM,36,1.53
Nègrepelisse,82134,LSOC,200,8.51
Nègrepelisse,82134,LUC,615,26.16
Nègrepelisse,82134,LUC,589,25.05
Saint-Etienne-de-Tulmont,82161,LRDG,341,19.22
Saint-Etienne-de-Tulmont,82161,LEXD,82,4.62
Saint-Etienne-de-Tulmont,82161,LUC,1351,76.16
Valence,82186,LLR,761,35.28
Valence,82186,LVEC,245,11.36
Valence,82186,LRN,1151,53.36
Verdun-sur-Garonne,82190,LDVC,15,0.7
Verdun-sur-Garonne,82190,LREM,2116,99.3
Beaumont-de-Lomagne,82013,LRN,571,35.87
Beaumont-de-Lomagne,82013,LUC,398,25.0
Beaumont-de-Lomagne,82013,LUC,406,25.5
Beaumont-de-Lomagne,82013,LUG,128,8.04
Beaumont-de-Lomagne,82013,LDLF,82,5.15
Beaumont-de-Lomagne,82013,LDIV,7,0.44
Bressols,82025,LDVG,147,8.06
Bressols,82025,LCOM,21,1.15
Bressols,82025,LLR,415,22.75
Bressols,82025,LUC,418,22.92
Bressols,82025,LDVG,138,7.57
Bressols,82025,LRN,685,37.55
Castelsarrasin,82033,LDIV,43,0.72
Castelsarrasin,82033,LUD,5645,94.94
Castelsarrasin,82033,LMDM,258,4.34
Caussade,82037,LREM,1368,45.46
Caussade,82037,LVEC,380,12.63
Caussade,82037,LUD,1222,40.61
Caussade,82037,LDIV,39,1.3
Grisolles,82075,LUC,481,27.66
Grisolles,82075,LRN,746,42.9
Grisolles,82075,LUC,512,29.44
Labastide-Saint-Pierre,82079,LEXD,264,15.6
Labastide-Saint-Pierre,82079,LVEC,1428,84.4
Moissac,82112,LMDM,188,3.47
Moissac,82112,LUG,1135,20.97
Moissac,82112,LREM,4089,75.55
Montauban,82121,LGJ,4396,17.69
Montauban,82121,LREM,4796,19.3
Montauban,82121,LUC,4118,16.57
Montauban,82121,LSOC,1343,5.41
Montauban,82121,LLR,4145,16.68
Montauban,82121,LRN,6048,24.34
Montbeton,82124,LFI,876,49.83
Montbeton,82124,LLR,882,50.17
Montech,82125,LLR,771,28.24
Montech,82125,LUDI,808,29.6
Montech,82125,LREM,928,33.99
Montech,82125,LDVD,223,8.17
Nègrepelisse,82134,LUG,194,8.25
Nègrepelisse,82134,LEXG,18,0.77
Nègrepelisse,82134,LREM,699,29.73
Nègrepelisse,82134,LMDM,36,1.53
Nègrepelisse,82134,LSOC,200,8.51
Nègrepelisse,82134,LUC,615,26.16
Nègrepelisse,82134,LUC,589,25.05
Saint-Etienne-de-Tulmont,82161,LRDG,341,19.22
Saint-Etienne-de-Tulmont,82161,LEXD,82,4.62
Saint-Etienne-de-Tulmont,82161,LUC,1351,76.16
Valence,82186,LLR,761,35.28
Valence,82186,LVEC,245,11.36
Valence,82186,LRN,1151,53.36
Verdun-sur-Garonne,82190,LDVC,15,0.7
Verdun-sur-Garonne,82190,LREM,2116,99.3
Les Arcs,83004,LDVC,15,0.45
Les Arcs,83004,LSOC,145,4.31
Les Arcs,83004,LREG,47,1.4
Les Arcs,83004,LLR,1075,31.94
Les Arcs,83004,LMDM,30,0.89
Les Arcs,83004,LREM,768,22.82
Les Arcs,83004,LRN,1286,38.21
Bandol,83009,LREM,990,19.64
Bandol,83009,LDVD,263,5.22
Bandol,83009,LFI,864,17.14
Bandol,83009,LDVG,181,3.59
Bandol,83009,LDIV,6,0.12
Bandol,83009,LLR,1360,26.98
Bandol,83009,LUC,1377,27.32
Le Beausset,83016,LLR,4261,87.35
Le Beausset,83016,LSOC,574,11.77
Le Beausset,83016,LDVC,43,0.88
Bormes-les-Mimosas,83019,LDIV,14,0.33
Bormes-les-Mimosas,83019,LREM,1018,23.94
Bormes-les-Mimosas,83019,LDIV,8,0.19
Bormes-les-Mimosas,83019,LRN,1763,41.45
Bormes-les-Mimosas,83019,LUD,1450,34.09
Brignoles,83023,LUC,7069,93.93
Brignoles,83023,LMDM,457,6.07
La Cadière-d'Azur,83027,LDIV,25,1.06
La Cadière-d'Azur,83027,LRN,2342,98.94
Le Cannet-des-Maures,83031,LUC,1176,57.09
Le Cannet-des-Maures,83031,LREM,884,42.91
Carqueiranne,83034,LEXG,41,0.74
Carqueiranne,83034,LUDI,2000,36.24
Carqueiranne,83034,LUC,1966,35.62
Carqueiranne,83034,LREM,1512,27.4
Le Castellet,83035,LUDI,505,21.04
Le Castellet,83035,LRN,651,27.12
Le Castellet,83035,LUC,525,21.88
Le Castellet,83035,LDVD,107,4.46
Le Castellet,83035,LUG,88,3.67
Le Castellet,83035,LLR,524,21.83
Cavalaire-sur-Mer,83036,LUC,1256,33.1
Cavalaire-sur-Mer,83036,LREM,898,23.66
Cavalaire-sur-Mer,83036,LRN,1641,43.24
Cogolin,83042,LFI,570,11.81
Cogolin,83042,LUC,916,18.97
Cogolin,83042,LREG,57,1.18
Cogolin,83042,LFI,595,12.32
Cogolin,83042,LRN,1123,23.26
Cogolin,83042,LFI,586,12.14
Cogolin,83042,LUDI,981,20.32
La Crau,83047,LLR,4597,50.32
La Crau,83047,LUC,4539,49.68
La Croix-Valmer,83048,LSOC,129,7.35
La Croix-Valmer,83048,LUDI,943,53.7
La Croix-Valmer,83048,LREM,684,38.95
Cuers,83049,LLR,983,19.17
Cuers,83049,LRN,1209,23.58
Cuers,83049,LUC,956,18.65
Cuers,83049,LUD,982,19.15
Cuers,83049,LSOC,113,2.2
Cuers,83049,LDVD,181,3.53
Cuers,83049,LREM,703,13.71
Draguignan,83050,LFI,5107,33.08
Draguignan,83050,LRN,10329,66.92
La Farlède,83054,LVEC,127,3.11
La Farlède,83054,LUC,993,24.28
La Farlède,83054,LLR,991,24.24
La Farlède,83054,LUDI,1000,24.46
La Farlède,83054,LDLF,187,4.57
La Farlède,83054,LREM,699,17.09
La Farlède,83054,LMDM,92,2.25
Fayence,83055,LVEC,1307,49.38
Fayence,83055,LSOC,1340,50.62
Flassans-sur-Issole,83057,LREM,333,20.24
Flassans-sur-Issole,83057,LDVG,69,4.19
Flassans-sur-Issole,83057,LRN,581,35.32
Flassans-sur-Issole,83057,LDIV,9,0.55
Flassans-sur-Issole,83057,LUC,480,29.18
Flassans-sur-Issole,83057,LDVG,68,4.13
Flassans-sur-Issole,83057,LDLF,105,6.38
Flayosc,83058,LRN,2072,89.5
Flayosc,83058,LSOC,243,10.5
Fréjus,83061,LRN,13453,58.06
Fréjus,83061,LEXD,289,1.25
Fréjus,83061,LUG,1516,6.54
Fréjus,83061,LREM,7911,34.14
La Garde,83062,LFI,1283,10.96
La Garde,83062,LUDI,2094,17.89
La Garde,83062,LRN,2511,21.46
La Garde,83062,LSOC,297,2.54
La Garde,83062,LUC,2047,17.49
La Garde,83062,LREM,1451,12.4
La Garde,83062,LLR,2020,17.26
Garéoult,83064,LDIV,169,5.53
Garéoult,83064,LVEC,2888,94.47
Gonfaron,83067,LDVC,12,0.58
Gonfaron,83067,LSOC,216,10.43
Gonfaron,83067,LDVG,218,10.53
Gonfaron,83067,LUDI,1624,78.45
Grimaud,83068,LREM,889,37.91
Grimaud,83068,LDVD,246,10.49
Grimaud,83068,LUDI,1210,51.6
Hyères,83069,LDIV,94,0.38
Hyères,83069,LUC,7512,30.71
Hyères,83069,LRN,9105,37.23
Hyères,83069,LCOM,222,0.91
Hyères,83069,LUC,7223,29.53
Hyères,83069,LDVC,302,1.23
Le Lavandou,83070,LSOC,243,7.37
Le Lavandou,83070,LEXG,31,0.94
Le Lavandou,83070,LREM,1261,38.27
Le Lavandou,83070,LLR,1760,53.41
La Londe-les-Maures,83071,LGJ,1161,20.39
La Londe-les-Maures,83071,LVEC,255,4.48
La Londe-les-Maures,83071,LFI,1113,19.55
La Londe-les-Maures,83071,LLR,1814,31.86
La Londe-les-Maures,83071,LREM,1350,23.71
Lorgues,83072,LLR,4200,93.31
Lorgues,83072,LMDM,301,6.69
Le Luc,83073,LDVG,207,4.5
Le Luc,83073,LDVD,251,5.46
Le Luc,83073,LUD,1351,29.4
Le Luc,83073,LDLF,269,5.85
Le Luc,83073,LRN,1681,36.58
Le Luc,83073,LFI,837,18.21
Montauroux,83081,LUC,658,22.18
Montauroux,83081,LUDI,706,23.8
Montauroux,83081,LLR,709,23.9
Montauroux,83081,LFI,401,13.52
Montauroux,83081,LREM,492,16.59
Le Muy,83086,LRN,2116,54.19
Le Muy,83086,LUDI,1789,45.81
Nans-les-Pins,83087,LRN,2048,93.39
Nans-les-Pins,83087,LDVC,18,0.82
Nans-les-Pins,83087,LDVC,8,0.36
Nans-les-Pins,83087,LREG,119,5.43
Ollioules,83090,LDIV,40,0.62
Ollioules,83090,LUC,3230,49.66
Ollioules,83090,LUC,3234,49.72
Pierrefeu-du-Var,83091,LRN,1174,41.94
Pierrefeu-du-Var,83091,LUC,978,34.94
Pierrefeu-du-Var,83091,LDIV,13,0.46
Pierrefeu-du-Var,83091,LREM,634,22.65
Pignans,83092,LRN,934,51.26
Pignans,83092,LUC,781,42.86
Pignans,83092,LDVG,107,5.87
Pourrières,83097,LLR,1583,63.83
Pourrières,83097,LRDG,321,12.94
Pourrières,83097,LEXD,33,1.33
Pourrières,83097,LDVD,314,12.66
Pourrières,83097,LSOC,229,9.23
Le Pradet,83098,LUC,1245,23.0
Le Pradet,83098,LUG,171,3.16
Le Pradet,83098,LVEC,154,2.84
Le Pradet,83098,LREM,871,16.09
