LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Estarvielle,65171,0.4179,42.8202,35,11,24,1,0,23,BAVÉLÈRE,12,
Echevis,26117,5.3804,45.0254,55,16,39,0,1,38,CHAPUIS,19,
Salles-de-Belvès,24517,0.9988,44.7171,69,21,48,1,1,46,CHAPUIS,32,
Carticasi,2B068,9.3038,42.3493,60,20,40,1,1,38,BAVÉLÈRE,21,
Arancou,64031,-1.0543,43.4407,129,38,91,3,1,87,CHAPUIS,70,
Gudas,09137,1.6805,43.0002,141,47,94,3,2,89,CHAPUIS,58,
Castéron,32084,0.8706,43.9047,49,16,33,1,1,31,CHAPUIS,21,
Savignac-de-Miremont,24524,0.9484,44.9635,117,37,80,2,2,76,CHAPUIS,55,
Aulnay,86013,0.0932,46.908,92,26,66,1,1,64,CHAPUIS,37,
Lannemaignan,32189,-0.2133,43.8992,89,24,65,1,1,63,CHAPUIS,45,
Reilhanette,26263,5.4119,44.1642,121,32,89,2,2,85,CHAPUIS,47,
Lacadée,64296,-0.6541,43.527,108,32,76,1,2,73,CHAPUIS,58,
Mascaras,32240,0.2241,43.5536,45,14,31,1,1,29,CHAPUIS,22,
Dercé,86093,0.2077,46.9409,123,34,89,4,2,83,CHAPUIS,52,
Marseillan,32238,0.3117,43.4889,83,25,58,2,2,54,CHAPUIS,30,
Folcarde,31185,1.7949,43.4064,95,27,68,2,1,65,CHAPUIS,43,
Lafage,11184,1.8644,43.164,72,22,50,2,1,47,BAVÉLÈRE,27,
Roquessels,34234,3.2278,43.5526,96,27,69,1,2,66,CHAPUIS,45,
Romiguières,34231,3.2375,43.8183,23,7,16,1,0,15,CHAPUIS,10,
Montauriol,11239,1.8301,43.2729,75,25,50,2,1,47,BAVÉLÈRE,24,
Mézerville,11231,1.7799,43.251,67,19,48,2,1,45,BAVÉLÈRE,25,
Homps,32154,0.8434,43.8126,93,28,65,1,1,63,CHAPUIS,35,
Berrogain-Laruns,64115,-0.8618,43.2489,96,29,67,2,1,64,CHAPUIS,46,
Stazzona,2B291,9.3734,42.3781,53,15,38,1,1,36,CHAPUIS,18,
Gaujac,32140,0.8246,43.4745,43,13,30,1,1,28,CHAPUIS,14,
Laborde,65241,0.2958,43.0322,75,21,54,2,1,51,CHAPUIS,33,
Saint-Jean-de-Vals,81256,2.259,43.6817,86,26,60,2,1,57,CHAPUIS,33,
Saint-Laurent-d'Onay,26310,5.1116,45.1797,106,33,73,2,1,70,CHAPUIS,39,
Sainte-Trie,24507,1.2065,45.294,94,27,67,3,1,63,CHAPUIS,44,
Brouillet,51089,3.736,49.2254,94,29,65,1,2,62,BAVÉLÈRE,33,
Perroy,58209,3.159,47.407,150,41,109,5,2,102,CHAPUIS,64,
Pouques-Lormes,58216,3.7791,47.3222,116,34,82,4,2,76,CHAPUIS,48,
Pousseaux,58217,3.5362,47.4955,151,51,100,3,3,94,CHAPUIS,57,
Chambrecy,51111,3.8267,49.1845,120,41,79,1,1,77,CHAPUIS,50,
Liebsdorf,68184,7.2225,47.4793,254,67,187,9,2,176,CHAPUIS,94,
Courtagnon,51190,3.9454,49.1441,49,14,35,1,1,33,BAVÉLÈRE,20,
Boresse-et-Martron,17054,-0.1216,45.2716,185,53,132,4,2,126,CHAPUIS,84,
Cheniers,51146,4.248,48.8886,88,25,63,2,1,60,CHAPUIS,39,
Fertrève,58113,3.5841,46.9593,93,29,64,2,1,61,CHAPUIS,32,
Unienville,10389,4.5477,48.3168,117,33,84,1,1,82,CHAPUIS,49,
Turgon,16389,0.4086,45.9529,81,27,54,2,1,51,CHAPUIS,31,
Betaucourt,70066,5.9201,47.8646,111,30,81,3,1,77,BAVÉLÈRE,42,
Beveuge,70072,6.4908,47.5632,71,20,51,1,1,49,BAVÉLÈRE,26,
Ablancourt,51001,4.5206,48.8074,118,31,87,2,1,84,CHAPUIS,48,
Murbach,68229,7.1345,47.9187,132,35,97,2,3,92,CHAPUIS,60,
Tintury,58292,3.5756,47.0025,143,45,98,5,1,92,CHAPUIS,60,
Oberlarg,68243,7.227,47.4483,117,39,78,3,1,74,CHAPUIS,44,
Mièges,39329,6.0497,46.79,116,33,83,1,1,81,CHAPUIS,51,
Potangis,51443,3.6474,48.5859,82,23,59,3,1,55,CHAPUIS,31,
Possesse,51442,4.8598,48.896,102,30,72,3,2,67,CHAPUIS,38,
Saint-Quentin-sur-Coole,51512,4.3285,48.8532,78,25,53,1,2,50,BAVÉLÈRE,27,
Louzignac,17212,-0.2313,45.8311,147,45,102,5,2,95,CHAPUIS,65,
Ivory,39267,5.85,46.8986,70,23,47,2,1,44,CHAPUIS,25,
Saint-Martin-aux-Champs,51502,4.486,48.8176,73,23,50,2,1,47,CHAPUIS,33,
Larrivoire,39280,5.7865,46.3381,87,29,58,2,1,55,CHAPUIS,28,
Latette (La),39282,6.0948,46.7523,77,25,52,2,1,49,CHAPUIS,34,
Brives-sur-Charente,17069,-0.4558,45.6665,173,58,115,4,3,108,CHAPUIS,75,
Ecollemont,51223,4.7423,48.6171,48,15,33,1,1,31,CHAPUIS,16,
Cressé,17135,-0.2144,45.9163,164,48,116,4,2,110,CHAPUIS,64,
Nesle-le-Repons,51396,3.7157,49.0468,122,36,86,4,1,81,CHAPUIS,52,
Peintre,39409,5.4743,47.1958,105,29,76,1,2,73,CHAPUIS,49,
Marigny,51351,3.8562,48.6653,76,24,52,2,1,49,CHAPUIS,32,
Rixouse (La),39460,5.8784,46.4637,151,51,100,2,2,96,CHAPUIS,55,
Souffrignac,16372,0.499,45.5897,119,38,81,1,1,79,CHAPUIS,50,
Chalette-sur-Voire,10073,4.4217,48.4481,103,28,75,2,2,71,BAVÉLÈRE,38,
Bissy-sur-Fley,71037,4.621,46.6636,93,29,64,1,1,62,CHAPUIS,31,
La Chapelle-du-Mont-de-France,71091,4.5398,46.3815,153,50,103,1,1,101,CHAPUIS,63,
Vaux-lès-Mouzon,08466,5.1386,49.6031,65,19,46,1,1,44,CHAPUIS,26,
Cussangy,10120,4.0807,48.0256,155,51,104,2,3,99,CHAPUIS,58,
Velle-le-Châtel,70536,6.0524,47.5953,100,29,71,3,2,66,CHAPUIS,36,
Beaufremont,88045,5.7422,48.2543,77,21,56,1,1,54,CHAPUIS,36,
Epertully,71188,4.6023,46.9448,53,18,35,1,1,33,CHAPUIS,21,
Laprade,16180,0.1842,45.2809,163,49,114,3,2,109,CHAPUIS,70,
La Frette,71206,5.0492,46.64,179,50,129,6,2,121,CHAPUIS,83,
Ménetreuil,71293,5.1221,46.5843,284,78,206,6,5,195,CHAPUIS,130,
La Romagne,08369,4.2996,49.6839,111,34,77,3,1,73,CHAPUIS,43,
Saint-Jean-aux-Bois,08382,4.308,49.7222,97,30,67,3,1,63,BAVÉLÈRE,33,
Toges,08453,4.7801,49.4259,74,21,53,2,1,50,BAVÉLÈRE,28,
Séchault,08407,4.7367,49.2757,49,14,35,1,0,34,CHAPUIS,19,
Saint-Quentin-le-Petit,08396,4.0721,49.582,118,34,84,4,2,78,CHAPUIS,43,
Sainte-Marie,08390,4.676,49.3706,65,18,47,1,1,45,CHAPUIS,26,
Tincey-et-Pontrebeau,70502,5.7872,47.6035,80,24,56,2,1,53,CHAPUIS,29,
Perthes-lès-Brienne,10285,4.5415,48.4324,58,20,38,1,1,36,BAVÉLÈRE,21,
Fédry,70230,5.879,47.6116,89,29,60,3,2,55,CHAPUIS,34,
Ferrières-lès-Ray,70231,5.7932,47.5804,36,11,25,1,1,23,CHAPUIS,13,
Flagy,70235,6.1866,47.7022,123,39,84,3,2,79,BAVÉLÈRE,43,
Sauvignac,16365,-0.0829,45.264,68,21,47,2,1,44,CHAPUIS,27,
Chauvirey-le-Vieil,70144,5.7618,47.7848,41,11,30,1,1,28,CHAPUIS,19,
Cintrey,70153,5.7545,47.7548,84,29,55,1,1,53,CHAPUIS,31,
Contréglise,70170,6.0254,47.8413,80,23,57,2,1,54,BAVÉLÈRE,32,
Rances,10315,4.5557,48.4646,33,10,23,1,1,21,CHAPUIS,14,
Cornot,70175,5.8361,47.6914,115,39,76,3,2,71,BAVÉLÈRE,36,
Racines,10312,3.8526,48.0477,121,37,84,2,2,80,CHAPUIS,47,
La Loge-aux-Chèvres,10200,4.4052,48.2688,87,24,63,2,1,60,CHAPUIS,36,
Ormenans,70397,6.2153,47.4571,69,22,47,1,1,45,CHAPUIS,27,
Juzanvigny,10184,4.6083,48.4168,113,31,82,4,2,76,BAVÉLÈRE,42,
La Rochelle,70450,5.7281,47.7504,45,14,31,1,0,30,BAVÉLÈRE,16,
Saint-Sulpice,70474,6.4471,47.5695,94,30,64,2,2,60,CHAPUIS,34,
Sauvigney-lès-Pesmes,70480,5.5752,47.3064,123,34,89,4,2,83,CHAPUIS,48,
Arrentès-de-Corcieux,88014,6.8688,48.1408,140,40,100,3,2,95,CHAPUIS,48,
Raix,16273,0.1143,46.0025,116,39,77,3,1,73,CHAPUIS,49,
Hugier,70286,5.7009,47.3058,100,29,71,1,1,69,CHAPUIS,36,
Maisons-lès-Soulaines,10219,4.7821,48.2932,50,14,36,1,1,34,BAVÉLÈRE,18,
Magnicourt,10214,4.3828,48.4631,70,22,48,1,1,46,BAVÉLÈRE,26,
Montigny-lès-Cherlieu,70362,5.8145,47.7913,127,34,93,4,2,87,CHAPUIS,51,
Longueville-sur-Aube,10207,3.9117,48.5582,113,33,80,2,1,77,CHAPUIS,39,
Pont,21495,5.3239,47.178,104,29,75,1,1,73,CHAPUIS,50,
Rouvres-sous-Meilly,21533,4.5873,47.2059,93,24,69,3,1,65,CHAPUIS,44,
Saint-Mesmin,21563,4.6418,47.3486,105,32,73,2,1,70,CHAPUIS,39,
Germigney,39249,5.6877,47.0267,72,23,49,1,1,47,CHAPUIS,26,
Bréménil,54097,6.923,48.5216,105,33,72,3,2,67,CHAPUIS,37,
Blémerey,54078,6.7345,48.5811,56,18,38,1,1,36,BAVÉLÈRE,19,
Bezange-la-Grande,54071,6.4674,48.7467,140,41,99,4,1,94,CHAPUIS,59,
Montceau-et-Echarnant,21427,4.6631,47.062,156,50,106,3,2,101,CHAPUIS,68,
Montlay-en-Auxois,21434,4.2699,47.3324,119,37,82,3,2,77,CHAPUIS,56,
Hinsingen,67199,6.9929,48.9514,67,22,45,2,1,42,CHAPUIS,22,
Oisilly,21467,5.3672,47.4185,120,32,88,3,2,83,CHAPUIS,54,
Rouvres-sur-Aube,52439,4.993,47.8539,76,25,51,1,1,49,BAVÉLÈRE,27,
Lorentzen,67274,7.1817,48.9547,175,50,125,4,4,117,CHAPUIS,80,
Verdonnet,21664,4.3364,47.7458,76,25,51,2,1,48,CHAPUIS,26,
Vernot,21666,4.9625,47.4872,83,25,58,3,1,54,CHAPUIS,33,
Villers-Rotin,21701,5.4085,47.1582,88,25,63,3,2,58,CHAPUIS,40,
Vesaignes-sur-Marne,52518,5.2599,47.9997,97,26,71,2,2,67,CHAPUIS,37,
Saint-Broingt-les-Fosses,52446,5.2645,47.7138,179,54,125,6,2,117,BAVÉLÈRE,65,
Soulaucourt-sur-Mouzon,52482,5.6957,48.1963,84,25,59,1,1,57,CHAPUIS,34,
Sexfontaines,52472,5.0295,48.2109,95,27,68,3,1,64,CHAPUIS,32,
Halloville,54246,6.8587,48.5521,70,20,50,2,1,47,CHAPUIS,30,
Arnay-sous-Vitteaux,21024,4.4987,47.4364,111,30,81,2,2,77,CHAPUIS,55,
Saint-Hilaire-Luc,19210,2.2066,45.3462,69,22,47,1,1,45,CHAPUIS,32,
Balot,21044,4.4379,47.8214,86,23,63,3,1,59,CHAPUIS,45,
Baulme-la-Roche,21051,4.7905,47.3457,101,27,74,1,2,71,CHAPUIS,43,
Igney,54271,6.8199,48.6335,89,29,60,2,2,56,CHAPUIS,37,
Aloxe-Corton,21010,4.8613,47.0692,116,37,79,1,2,76,CHAPUIS,55,
Oison,45231,1.978,48.1336,104,31,73,3,2,68,CHAPUIS,50,
Laneuveville-devant-Bayon,54299,6.2646,48.4709,152,49,103,5,2,96,CHAPUIS,51,
Marcigny-sous-Thil,21380,4.387,47.3923,51,14,37,2,1,34,CHAPUIS,17,
Eschwiller,67134,7.1135,48.8544,148,40,108,5,2,101,CHAPUIS,69,
Gergueil,21293,4.8171,47.2402,113,38,75,2,1,72,CHAPUIS,51,
Grosbois-en-Montagne,21310,4.5979,47.3192,93,30,63,2,1,60,CHAPUIS,45,
Larrey,21343,4.4285,47.8944,84,23,61,1,2,58,CHAPUIS,38,
Longecourt-lès-Culêtre,21354,4.5506,47.1608,62,21,41,1,1,39,CHAPUIS,22,
Lucenay-le-Duc,21358,4.4989,47.6233,147,42,105,4,2,99,CHAPUIS,67,
Magny-Lambert,21364,4.5882,47.6765,66,18,48,2,1,45,CHAPUIS,34,
Civry-en-Montagne,21176,4.6079,47.2905,100,28,72,1,2,69,CHAPUIS,51,
Gondrecourt-Aix,54231,5.7596,49.2424,137,41,96,2,1,93,CHAPUIS,50,
Courcelles-lès-Montbard,21204,4.3913,47.5922,83,25,58,1,1,56,CHAPUIS,37,
Belmont,52043,5.551,47.7207,51,15,36,1,1,34,CHAPUIS,23,
Barésia-sur-l'Ain,39038,5.7023,46.5427,123,37,86,2,2,82,CHAPUIS,56,
Blois-sur-Seille,39057,5.6666,46.7466,87,23,64,3,1,60,CHAPUIS,35,
Blye,39058,5.695,46.6243,135,42,93,1,1,91,CHAPUIS,51,
Chanoy,52106,5.2882,47.9224,95,27,68,2,1,65,CHAPUIS,38,
Tournans,25567,6.3114,47.4026,103,29,74,3,2,69,CHAPUIS,46,
Val-de-Roulans,25579,6.2666,47.3596,131,42,89,2,2,85,CHAPUIS,48,
Blumeray,52057,4.8602,48.3543,112,35,77,1,1,75,CHAPUIS,42,
Vouarces,51652,3.8904,48.5868,58,17,41,1,1,39,CHAPUIS,24,
Choux,39151,5.7694,46.3024,120,34,86,4,2,80,CHAPUIS,43,
Windstein,67536,7.6973,48.9907,163,51,112,4,3,105,CHAPUIS,73,
Dournon,39202,5.9712,46.9329,99,31,68,1,1,66,CHAPUIS,42,
Entre-deux-Monts,39208,5.9636,46.6414,122,36,86,4,1,81,CHAPUIS,48,
Cernans,39084,5.9415,46.9358,117,39,78,3,2,73,CHAPUIS,47,
Chatelay,39117,5.7019,47.042,77,24,53,2,1,50,CHAPUIS,29,
Neulles,17259,-0.433,45.5083,122,38,84,2,2,80,CHAPUIS,53,
Chaussenans,39127,5.74,46.8257,73,20,53,1,1,51,CHAPUIS,26,
Chêne-Bernard,39139,5.4657,46.9135,60,19,41,1,1,39,CHAPUIS,20,
Choiseul,52127,5.5721,48.0551,63,20,43,1,1,41,BAVÉLÈRE,24,
Germondans,25269,6.1979,47.4152,58,17,41,2,1,38,CHAPUIS,23,
Longchamp,52291,5.4407,48.1266,56,19,37,1,1,35,CHAPUIS,23,
Corcelle-Mieslot,25163,6.1851,47.3599,77,25,52,3,1,48,CHAPUIS,35,
Les Loges,52290,5.4795,47.7708,98,32,66,2,1,63,BAVÉLÈRE,33,
Obersteinbach,67353,7.6787,49.0354,160,50,110,1,3,106,CHAPUIS,59,
Le Crouzet,25179,6.138,46.7056,49,16,33,1,1,31,CHAPUIS,25,
Cubry,25182,6.425,47.4996,78,26,52,2,1,49,CHAPUIS,32,
L'Ecouvotte,25215,6.2523,47.3435,64,17,47,2,1,44,CHAPUIS,24,
Lachapelle-en-Blaisy,52254,4.9608,48.2076,81,24,57,1,2,54,CHAPUIS,32,
Villemorin,17473,-0.3103,45.995,93,29,64,2,1,61,CHAPUIS,35,
Noidant-le-Rocheux,52355,5.2564,47.827,158,45,113,3,3,107,BAVÉLÈRE,60,
Ninville,52352,5.4428,48.0702,63,18,45,2,1,42,BAVÉLÈRE,23,
Avilley,25038,6.2692,47.4274,141,40,101,5,2,94,CHAPUIS,53,
Isômes,52249,5.3066,47.6381,107,35,72,2,2,68,CHAPUIS,34,
Le Moutherot,25414,5.7309,47.2439,89,25,64,1,2,61,CHAPUIS,42,
Rougemontot,25506,6.264,47.3888,79,26,53,2,1,50,CHAPUIS,30,
Saint-Martin-de-Juillers,17367,-0.3441,45.94,106,35,71,1,1,69,CHAPUIS,48,
Gevresin,25270,6.0441,46.967,88,27,61,2,2,57,CHAPUIS,40,
Heuilley-le-Grand,52240,5.3932,47.7516,156,53,103,2,2,99,BAVÉLÈRE,55,
Gillancourt,52221,4.9936,48.1537,94,26,68,3,1,64,BAVÉLÈRE,36,
Lombard,25340,5.8509,47.0805,178,53,125,2,3,120,CHAPUIS,72,
Marvelise,25369,6.5973,47.5217,117,33,84,2,2,80,CHAPUIS,53,
Effincourt,52184,5.2586,48.4936,57,17,40,1,1,38,CHAPUIS,25,
Saint-Sigismond-de-Clermont,17402,-0.5452,45.4491,124,37,87,1,2,84,CHAPUIS,51,
Mondon,25384,6.3129,47.4499,68,19,49,1,1,47,CHAPUIS,34,
Sortosville,50578,-1.4292,49.4828,71,19,52,3,1,48,CHAPUIS,30,
Lataule,60351,2.6742,49.5327,92,31,61,2,1,58,CHAPUIS,36,
Sionne,88457,5.6351,48.3952,105,29,76,1,2,73,CHAPUIS,41,
Fontaine-les-Bassets,61171,0.001,48.8587,88,23,65,3,1,61,CHAPUIS,41,
Prévelles,72246,0.4737,48.1551,171,47,124,4,2,118,CHAPUIS,80,
Le Chalange,61082,0.3115,48.5895,71,22,49,2,1,46,CHAPUIS,28,
Tranqueville-Graux,88478,5.8374,48.4436,68,19,49,1,1,47,CHAPUIS,27,
Biniville,50055,-1.4864,49.4286,84,27,57,2,1,54,CHAPUIS,34,
Boisyvon,50062,-1.1292,48.8079,78,21,57,2,1,54,CHAPUIS,41,
Romain-aux-Bois,88394,5.719,48.076,41,14,27,1,0,26,BAVÉLÈRE,14,
La Trinité,27659,1.2364,48.9888,84,22,62,1,1,60,CHAPUIS,37,
Canettemont,62208,2.3616,50.2773,60,19,41,1,0,40,CHAPUIS,22,
Saint-Brice,50451,-1.2989,48.7012,115,37,78,4,1,73,CHAPUIS,55,
Vezot,72372,0.2997,48.3529,62,19,43,2,1,40,BAVÉLÈRE,21,
Thoiré-sous-Contensor,72355,0.2062,48.3136,74,22,52,1,1,50,CHAPUIS,30,
Solente,60621,2.8842,49.6975,80,26,54,3,1,50,BAVÉLÈRE,29,
Neuville-sur-Ailette,02550,3.692,49.469,81,22,59,1,1,57,CHAPUIS,31,
La Neuville-Housset,02547,3.7311,49.7889,52,17,35,2,1,32,BAVÉLÈRE,18,
Mont-Saint-Martin,02523,3.6456,49.2717,61,16,45,2,1,42,BAVÉLÈRE,23,
Mont-Saint-Jean,02522,4.2099,49.7943,58,15,43,1,1,41,BAVÉLÈRE,24,
Pont-Arcy,02612,3.6222,49.3912,111,34,77,3,2,72,CHAPUIS,36,
Reuville,76524,0.8619,49.7458,106,30,76,2,2,72,CHAPUIS,50,
Pargnan,02588,3.7034,49.393,61,17,44,2,1,41,CHAPUIS,24,
Houry,02384,3.8542,49.7842,48,14,34,2,1,31,CHAPUIS,16,
Chaudardes,02171,3.7918,49.3957,58,17,41,2,1,38,BAVÉLÈRE,23,
Couptrain,53080,-0.292,48.4826,77,26,51,1,1,49,CHAPUIS,30,
Crupilly,02244,3.7546,49.9314,45,12,33,1,1,31,BAVÉLÈRE,17,
Gastines,53102,-1.1136,47.9427,115,38,77,3,1,73,CHAPUIS,55,
Licy-Clignon,02428,3.2675,49.099,61,19,42,1,1,40,BAVÉLÈRE,22,
Montchâlons,02501,3.7236,49.5164,60,16,44,1,1,42,BAVÉLÈRE,27,
Brains-sur-les-Marches,53041,-1.1746,47.8855,177,49,128,4,1,123,CHAPUIS,92,
Loupeigne,02442,3.5287,49.2484,71,23,48,2,1,45,BAVÉLÈRE,26,
Sainte-Geneviève,02678,4.0757,49.7239,60,17,43,1,1,41,CHAPUIS,24,
La Trinité-des-Laitiers,61493,0.3781,48.8012,63,19,44,2,1,41,CHAPUIS,31,
Vidai,61502,0.3734,48.4607,64,19,45,1,1,43,CHAPUIS,24,
Xaffévillers,88527,6.6112,48.4133,112,32,80,3,2,75,BAVÉLÈRE,41,
Bertheauville,76083,0.5928,49.7547,84,25,59,1,1,57,CHAPUIS,29,
Rouperroux,61357,-0.0817,48.5468,109,35,74,4,2,68,CHAPUIS,40,
Saint-Aquilin-de-Corbion,61363,0.5308,48.6418,79,26,53,2,1,50,CHAPUIS,26,
Les Aulneaux,72015,0.3479,48.4417,98,26,72,3,1,68,CHAPUIS,42,
Biville-la-Rivière,76097,0.9241,49.7763,86,24,62,3,1,58,CHAPUIS,30,
Fry,76292,1.542,49.5253,118,34,84,4,2,78,CHAPUIS,45,
Fultot,76293,0.7806,49.7564,158,43,115,5,3,107,CHAPUIS,63,
Gueutteville,76335,1.005,49.6502,80,23,57,3,1,53,CHAPUIS,29,
La Chapelle-Saint-Ouen,76171,1.4217,49.5177,79,21,58,1,1,56,CHAPUIS,33,
Regnévelle,88377,5.9694,47.9895,105,28,77,2,2,73,CHAPUIS,42,
Tharot,89410,3.8619,47.5352,87,28,59,2,1,56,CHAPUIS,30,
Marché-Allouarde,80508,2.8655,49.7255,40,13,27,1,1,25,BAVÉLÈRE,15,
Trucy-sur-Yonne,89424,3.6494,47.6285,114,30,84,3,1,80,CHAPUIS,47,
Saint-Léger-sur-Bresle,80707,1.7189,49.8701,67,21,46,1,1,44,BAVÉLÈRE,24,
Pasilly,89290,4.084,47.7024,42,13,29,1,1,27,BAVÉLÈRE,17,
Gelvécourt-et-Adompt,88192,6.1746,48.1995,78,23,55,3,1,51,BAVÉLÈRE,29,
Fresnes-Mazancourt,80353,2.8646,49.8509,98,30,68,3,1,64,CHAPUIS,32,
Recouvrance,90083,6.9802,47.572,94,29,65,1,1,63,BAVÉLÈRE,32,
Foucaucourt-Hors-Nesle,80336,1.7171,49.9165,71,21,50,2,1,47,BAVÉLÈRE,28,
Villon,89475,4.1851,47.901,99,29,70,2,2,66,BAVÉLÈRE,35,
Hagécourt,88226,6.1554,48.2269,108,34,74,3,1,70,CHAPUIS,36,
Villiers-les-Hauts,89470,4.1558,47.7221,99,31,68,1,1,66,CHAPUIS,42,
Lachapelle,80455,1.9575,49.763,61,18,43,2,1,40,CHAPUIS,25,
Hesbécourt,80435,3.143,49.9472,58,16,42,1,1,40,CHAPUIS,25,
Serrigny-en-Bresse,71519,5.1208,46.8259,127,40,87,2,1,84,CHAPUIS,49,
Flaignes-Havys,08169,4.4003,49.8245,105,28,77,3,2,72,BAVÉLÈRE,39,
Châtignac,16091,-0.0046,45.3462,153,47,106,1,2,103,CHAPUIS,72,
Draize,08146,4.332,49.6524,81,24,57,1,2,54,CHAPUIS,33,
Chassiecq,16087,0.3718,45.9503,114,34,80,2,2,76,CHAPUIS,43,
Annoux,89012,4.0515,47.628,79,26,53,2,1,50,BAVÉLÈRE,28,
Asnières-sous-Bois,89020,3.6423,47.4797,112,37,75,2,1,72,BAVÉLÈRE,39,
Marquigny,08278,4.6993,49.5487,58,16,42,0,1,41,CHAPUIS,23,
Saint-Huruge,71427,4.5756,46.5794,43,14,29,1,1,27,BAVÉLÈRE,15,
Lametz,08244,4.6855,49.5252,63,18,45,2,1,42,CHAPUIS,25,
Courgeac,16111,0.083,45.393,152,47,105,3,2,100,CHAPUIS,64,
Saint-Vincent-des-Prés,71488,4.5583,46.4745,93,31,62,3,1,58,CHAPUIS,35,
Hannappes,08208,4.2374,49.8223,121,38,83,1,1,81,BAVÉLÈRE,44,
Bazac,16034,0.0359,45.2228,118,39,79,1,2,76,CHAPUIS,49,
Lailly,89214,3.502,48.26,144,44,100,3,2,95,CHAPUIS,58,
Verpillières,80790,2.8312,49.6661,123,39,84,4,1,79,CHAPUIS,42,
Lasson,89219,3.8143,48.0615,112,37,75,2,2,71,CHAPUIS,37,
Bardenac,16029,-0.0151,45.3026,192,50,142,2,2,138,CHAPUIS,93,
Marmeaux,89244,4.1009,47.5947,64,19,45,2,1,42,CHAPUIS,28,
Surcamps,80742,2.0784,50.0677,61,19,42,2,1,39,BAVÉLÈRE,24,
Wargnies,80819,2.2518,50.0359,75,24,51,1,1,49,BAVÉLÈRE,25,
Bièvres,08065,5.2742,49.5559,45,14,31,1,1,29,CHAPUIS,21,
Dombasle-devant-Darney,88138,6.0787,48.1272,81,26,55,2,1,52,BAVÉLÈRE,27,
Barbaise,08047,4.5809,49.6749,92,28,64,3,1,60,CHAPUIS,32,
Le Bouchage,16054,0.3731,46.0487,105,31,74,1,1,72,CHAPUIS,47,
Autry,08036,4.8388,49.2636,103,29,74,3,1,70,CHAPUIS,39,
Auge,08030,4.2679,49.8542,52,16,36,1,1,34,CHAPUIS,23,
Aouste,08016,4.3089,49.793,153,49,104,4,3,97,CHAPUIS,50,
Barou-en-Auge,14043,-0.0384,48.9286,64,18,46,2,1,43,CHAPUIS,29,
Faverolles-la-Campagne,27235,0.9274,49.0232,108,30,78,4,2,72,BAVÉLÈRE,40,
Bretagnolles,27111,1.346,48.9464,115,32,83,1,1,81,CHAPUIS,49,
Sainte-Tréphine,22331,-3.1683,48.2648,128,36,92,1,2,89,CHAPUIS,61,
Bouchevilliers,27098,1.7177,49.4017,72,22,50,2,1,47,BAVÉLÈRE,27,
Saint-Germain-de-Fresney,27544,1.2855,48.9578,168,47,121,2,3,116,CHAPUIS,66,
Notre-Dame-d'Epine,27441,0.5981,49.1956,69,22,47,1,1,45,CHAPUIS,28,
Noards,27434,0.5087,49.2107,60,20,40,1,1,38,CHAPUIS,21,
Flers,80314,2.8202,50.0539,116,37,79,2,1,76,CHAPUIS,40,
Le Fournet,14285,0.1134,49.1995,68,19,49,1,1,47,CHAPUIS,37,
Cantigny,80170,2.4898,49.6639,79,22,57,1,1,55,CHAPUIS,28,
Le Bû-sur-Rouvres,14116,-0.1792,49.0298,94,31,63,1,2,60,CHAPUIS,38,
Brassy,80134,2.0509,49.7323,66,20,46,2,1,43,CHAPUIS,26,
Biencourt,80104,1.6927,49.9752,100,32,68,1,1,66,CHAPUIS,42,
Saint-Jacques-des-Guérets,41215,0.791,47.7671,85,28,57,1,1,55,CHAPUIS,38,
Lassy,95331,2.4374,49.0947,114,38,76,2,1,73,CHAPUIS,59,
Ruan-sur-Egvonne,41196,1.135,48.0122,64,17,47,1,1,45,BAVÉLÈRE,24,
Romilly,41193,1.0272,47.9503,131,37,94,3,3,88,CHAPUIS,57,
Gironville,77207,2.5317,48.1654,109,36,73,3,2,68,CHAPUIS,42,
Silmont,55488,5.2473,48.735,122,33,89,4,1,84,CHAPUIS,45,
Saulx-lès-Champlon,55473,5.6515,49.0746,99,30,69,2,2,65,CHAPUIS,37,
La Croix-du-Perche,28119,1.0422,48.2802,133,38,95,5,3,87,CHAPUIS,46,
Courbehaye,28114,1.6099,48.1442,111,38,73,1,2,70,CHAPUIS,46,
Burey-en-Vaux,55088,5.6531,48.5584,103,29,74,2,2,70,CHAPUIS,40,
Bousseviller,57103,7.4679,49.1218,104,31,73,2,2,69,CHAPUIS,35,
Tanconville,54512,6.937,48.6016,105,31,74,3,1,70,CHAPUIS,42,
Culey,55138,5.2644,48.7644,139,46,93,1,2,90,CHAPUIS,49,
Le Claon,55116,4.9812,49.1445,49,16,33,2,0,31,BAVÉLÈRE,17,
Méréglise,28242,1.1861,48.2931,76,25,51,1,1,49,CHAPUIS,34,
Villers-aux-Vents,55560,5.0257,48.8614,106,29,77,2,1,74,CHAPUIS,45,
Toy-Viam,19268,1.9349,45.6483,43,12,31,1,0,30,CHAPUIS,26,
Bidestroff,57081,6.7934,48.8422,107,29,78,3,2,73,CHAPUIS,37,
Ville-sur-Cousances,55567,5.1842,49.0761,95,32,63,2,1,60,CHAPUIS,37,
